item,category,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
평택시 - 저농약농산물 - 건수,Statistics,12.0,,,,,,,,,
평택시 - 저농약농산물 - 농가수,Statistics,39.0,,,,,,,,,
평택시 - 저농약농산물 - 면적,Statistics,60.0,,,,,,,,,
평택시 - 저농약농산물 - 출하량,Statistics,95.0,,,,,,,,,
포천시 - 계 - 건수,Statistics,76.0,63.0,62.0,66.0,95.0,97.0,96.0,93.0,90.0,85.0
포천시 - 계 - 농가수,Statistics,147.0,63.0,62.0,66.0,95.0,97.0,112.0,93.0,90.0,85.0
포천시 - 계 - 면적,Statistics,120.0,55.0,55.2,66.5,73.0,64.82,61.43,55.93,47.37,48.71
포천시 - 계 - 출하량,Statistics,2052.0,1028.0,1287.0,1196.5,1190.54,1867.87,1340.18,968.9,1416.76,1289.44
포천시 - 무농약농산물 - 건수,Statistics,57.0,51.0,52.0,56.0,85.0,89.0,83.0,82.0,82.0,76.0
포천시 - 무농약농산물 - 농가수,Statistics,58.0,51.0,52.0,56.0,85.0,89.0,99.0,82.0,82.0,76.0
포천시 - 무농약농산물 - 면적,Statistics,51.0,37.0,39.8,54.2,63.87,53.94,48.4,41.25,35.46,35.69
포천시 - 무농약농산물 - 출하량,Statistics,1037.0,944.0,1240.3,1118.6,1164.64,1852.84,1308.79,947.41,1355.25,1257.68
포천시 - 유기농산물 - 건수,Statistics,11.0,12.0,10.0,10.0,10.0,8.0,13.0,11.0,8.0,9.0
포천시 - 유기농산물 - 농가수,Statistics,11.0,12.0,10.0,10.0,10.0,8.0,13.0,11.0,8.0,9.0
포천시 - 유기농산물 - 면적,Statistics,18.0,18.0,15.4,12.3,9.13,10.88,13.04,14.68,11.91,13.02
포천시 - 유기농산물 - 출하량,Statistics,67.0,84.0,46.7,77.9,25.89,15.03,31.38,21.49,61.51,31.75
포천시 - 저농약농산물 - 건수,Statistics,8.0,,,,,,,,,
포천시 - 저농약농산물 - 농가수,Statistics,78.0,,,,,,,,,
포천시 - 저농약농산물 - 면적,Statistics,51.0,,,,,,,,,
포천시 - 저농약농산물 - 출하량,Statistics,948.0,,,,,,,,,
포항시 - 계 - 건수,Statistics,143.0,135.0,134.0,145.0,157.0,175.0,185.0,185.0,197.0,177.0
포항시 - 계 - 농가수,Statistics,1229.0,776.0,685.0,652.0,675.0,675.0,731.0,612.0,671.0,629.0
포항시 - 계 - 면적,Statistics,974.0,589.0,530.5,505.2,527.21,498.55,533.34,441.25,489.92,512.08
포항시 - 계 - 출하량,Statistics,14402.0,5558.0,5400.7,3050.8,4422.19,5123.44,4508.69,4329.22,3393.31,3778.15
포항시 - 무농약농산물 - 건수,Statistics,98.0,126.0,126.0,135.0,145.0,160.0,168.0,166.0,179.0,161.0
포항시 - 무농약농산물 - 농가수,Statistics,762.0,676.0,597.0,570.0,594.0,590.0,592.0,479.0,546.0,510.0
포항시 - 무농약농산물 - 면적,Statistics,555.0,516.0,464.3,436.1,459.11,427.72,429.56,342.64,396.45,422.44
포항시 - 무농약농산물 - 출하량,Statistics,5037.0,4984.0,4869.3,2565.8,4118.84,4704.68,3925.48,3834.22,2964.18,3333.42
포항시 - 유기농산물 - 건수,Statistics,12.0,9.0,8.0,10.0,12.0,15.0,17.0,19.0,18.0,16.0
포항시 - 유기농산물 - 농가수,Statistics,111.0,100.0,88.0,82.0,81.0,85.0,139.0,133.0,125.0,119.0
포항시 - 유기농산물 - 면적,Statistics,78.0,73.0,66.2,69.1,68.1,70.83,103.78,98.61,93.46,89.64
포항시 - 유기농산물 - 출하량,Statistics,625.0,574.0,531.4,485.0,303.35,418.75,583.21,494.99,429.13,444.74
포항시 - 저농약농산물 - 건수,Statistics,33.0,,,,,,,,,
포항시 - 저농약농산물 - 농가수,Statistics,356.0,,,,,,,,,
포항시 - 저농약농산물 - 면적,Statistics,341.0,,,,,,,,,
포항시 - 저농약농산물 - 출하량,Statistics,8740.0,,,,,,,,,
하남시 - 계 - 건수,Statistics,14.0,16.0,12.0,9.0,13.0,12.0,11.0,13.0,16.0,14.0
하남시 - 계 - 농가수,Statistics,14.0,16.0,12.0,9.0,13.0,12.0,11.0,13.0,16.0,14.0
하남시 - 계 - 면적,Statistics,3.0,3.0,1.7,1.7,2.46,2.63,2.8,2.91,2.43,2.21
하남시 - 계 - 출하량,Statistics,228.0,180.0,190.9,149.7,151.99,92.8,143.71,163.04,129.27,133.14
하남시 - 무농약농산물 - 건수,Statistics,11.0,13.0,9.0,6.0,9.0,8.0,7.0,8.0,11.0,10.0
하남시 - 무농약농산물 - 농가수,Statistics,11.0,13.0,9.0,6.0,9.0,8.0,7.0,8.0,11.0,10.0
하남시 - 무농약농산물 - 면적,Statistics,2.0,2.0,0.7,0.5,1.13,1.3,1.22,1.33,1.33,1.25
하남시 - 무농약농산물 - 출하량,Statistics,176.0,135.0,146.5,112.5,117.01,41.51,104.4,89.7,88.89,108.82
하남시 - 유기농산물 - 건수,Statistics,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0
하남시 - 유기농산물 - 농가수,Statistics,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0
하남시 - 유기농산물 - 면적,Statistics,1.0,1.0,1.0,1.2,1.33,1.33,1.58,1.58,1.1,0.96
하남시 - 유기농산물 - 출하량,Statistics,52.0,45.0,44.4,37.2,34.98,51.29,39.31,73.34,40.38,24.32
하동군 - 계 - 건수,Statistics,326.0,316.0,300.0,288.0,295.0,310.0,317.0,299.0,327.0,391.0
하동군 - 계 - 농가수,Statistics,714.0,715.0,679.0,681.0,630.0,709.0,690.0,642.0,575.0,615.0
하동군 - 계 - 면적,Statistics,883.0,942.0,849.3,855.0,814.75,885.2,840.16,814.47,794.19,793.17
하동군 - 계 - 출하량,Statistics,2607.0,2500.0,2445.0,1813.9,1675.5,1895.9,2673.86,2533.87,1998.88,2051.74
하동군 - 무농약농산물 - 건수,Statistics,174.0,165.0,142.0,116.0,117.0,112.0,127.0,105.0,97.0,139.0
하동군 - 무농약농산물 - 농가수,Statistics,444.0,452.0,375.0,325.0,239.0,261.0,243.0,204.0,139.0,160.0
하동군 - 무농약농산물 - 면적,Statistics,465.0,489.0,377.1,317.8,262.19,269.98,241.35,216.45,194.49,187.7
하동군 - 무농약농산물 - 출하량,Statistics,1206.0,1282.0,1329.9,711.7,498.57,627.06,1444.48,1207.96,1094.29,827.58
하동군 - 유기농산물 - 건수,Statistics,133.0,151.0,158.0,172.0,178.0,198.0,190.0,194.0,230.0,252.0
하동군 - 유기농산물 - 농가수,Statistics,238.0,263.0,304.0,356.0,391.0,448.0,447.0,438.0,436.0,455.0
하동군 - 유기농산물 - 면적,Statistics,392.0,453.0,472.2,537.2,552.56,615.23,598.8,598.02,599.7,605.47
하동군 - 유기농산물 - 출하량,Statistics,1260.0,1218.0,1115.1,1102.2,1176.92,1268.84,1229.38,1325.91,904.59,1224.17
하동군 - 저농약농산물 - 건수,Statistics,19.0,,,,,,,,,
하동군 - 저농약농산물 - 농가수,Statistics,32.0,,,,,,,,,
하동군 - 저농약농산물 - 면적,Statistics,26.0,,,,,,,,,
하동군 - 저농약농산물 - 출하량,Statistics,141.0,,,,,,,,,
함안군 - 계 - 건수,Statistics,112.0,48.0,39.0,46.0,51.0,60.0,59.0,56.0,49.0,51.0
함안군 - 계 - 농가수,Statistics,251.0,107.0,80.0,72.0,94.0,108.0,104.0,104.0,101.0,103.0
함안군 - 계 - 면적,Statistics,279.0,96.0,84.4,71.6,88.8,106.39,93.85,89.2,84.07,84.66
함안군 - 계 - 출하량,Statistics,5250.0,63823.0,829.9,803.4,1166.41,1302.15,1631.22,2090.43,1840.99,1596.32
함안군 - 무농약농산물 - 건수,Statistics,43.0,43.0,36.0,43.0,46.0,55.0,54.0,51.0,43.0,44.0
함안군 - 무농약농산물 - 농가수,Statistics,108.0,102.0,77.0,69.0,89.0,103.0,99.0,99.0,95.0,96.0
함안군 - 무농약농산물 - 면적,Statistics,85.0,91.0,81.3,68.5,82.12,99.71,88.15,83.56,77.88,77.96
함안군 - 무농약농산물 - 출하량,Statistics,902.0,63806.0,828.2,800.1,1151.32,1274.94,1615.7,2078.27,1827.84,1574.6
함안군 - 유기농산물 - 건수,Statistics,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,6.0,7.0
함안군 - 유기농산물 - 농가수,Statistics,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,6.0,7.0
함안군 - 유기농산물 - 면적,Statistics,5.0,5.0,3.1,3.1,6.68,6.68,5.7,5.64,6.19,6.7
함안군 - 유기농산물 - 출하량,Statistics,8.0,17.0,1.7,3.3,15.09,27.21,15.52,12.17,13.15,21.72
함안군 - 저농약농산물 - 건수,Statistics,64.0,,,,,,,,,
함안군 - 저농약농산물 - 농가수,Statistics,138.0,,,,,,,,,
함안군 - 저농약농산물 - 면적,Statistics,189.0,,,,,,,,,
함안군 - 저농약농산물 - 출하량,Statistics,4340.0,,,,,,,,,
함양군 - 계 - 건수,Statistics,176.0,164.0,163.0,168.0,170.0,184.0,164.0,149.0,158.0,154.0
함양군 - 계 - 농가수,Statistics,762.0,556.0,532.0,492.0,493.0,446.0,427.0,284.0,294.0,285.0
함양군 - 계 - 면적,Statistics,798.0,583.0,583.8,557.3,565.24,590.99,608.69,536.11,536.54,545.89
함양군 - 계 - 출하량,Statistics,7773.0,4826.0,3539.7,2783.0,3038.86,2678.52,2752.46,3086.02,1694.39,1858.43
함양군 - 무농약농산물 - 건수,Statistics,118.0,147.0,145.0,147.0,134.0,130.0,105.0,88.0,76.0,66.0
함양군 - 무농약농산물 - 농가수,Statistics,347.0,365.0,351.0,275.0,265.0,201.0,119.0,88.0,80.0,70.0
함양군 - 무농약농산물 - 면적,Statistics,389.0,472.0,477.9,418.4,391.34,329.57,286.92,254.64,190.6,175.24
함양군 - 무농약농산물 - 출하량,Statistics,3203.0,4278.0,2970.4,2096.1,2158.76,1911.81,1612.85,2558.26,1197.49,1349.09
함양군 - 유기농산물 - 건수,Statistics,21.0,17.0,18.0,21.0,36.0,54.0,59.0,61.0,82.0,88.0
함양군 - 유기농산물 - 농가수,Statistics,198.0,191.0,181.0,217.0,228.0,245.0,308.0,196.0,214.0,215.0
함양군 - 유기농산물 - 면적,Statistics,119.0,111.0,105.9,138.9,173.9,261.42,321.77,281.47,345.95,370.65
함양군 - 유기농산물 - 출하량,Statistics,672.0,548.0,569.3,686.9,880.1,766.72,1139.61,527.77,496.9,509.33
함양군 - 저농약농산물 - 건수,Statistics,37.0,,,,,,,,,
함양군 - 저농약농산물 - 농가수,Statistics,217.0,,,,,,,,,
함양군 - 저농약농산물 - 면적,Statistics,290.0,,,,,,,,,
함양군 - 저농약농산물 - 출하량,Statistics,3898.0,,,,,,,,,
함평군 - 계 - 건수,Statistics,395.0,504.0,631.0,639.0,674.0,710.0,676.0,646.0,612.0,589.0
함평군 - 계 - 농가수,Statistics,1151.0,1428.0,1271.0,1288.0,1280.0,1273.0,1155.0,1034.0,983.0,917.0
함평군 - 계 - 면적,Statistics,1852.0,2151.0,2055.2,1996.8,1987.41,1915.6,1713.66,1564.39,1487.59,1351.19
함평군 - 계 - 출하량,Statistics,7110.0,8575.0,8929.4,8546.6,7412.98,9268.12,11073.64,8572.81,7807.44,7062.02
함평군 - 무농약농산물 - 건수,Statistics,289.0,390.0,471.0,446.0,431.0,412.0,318.0,280.0,258.0,225.0
함평군 - 무농약농산물 - 농가수,Statistics,755.0,923.0,805.0,771.0,733.0,585.0,443.0,350.0,325.0,276.0
함평군 - 무농약농산물 - 면적,Statistics,1097.0,1200.0,1155.4,989.6,901.64,652.44,441.7,334.85,323.49,265.31
함평군 - 무농약농산물 - 출하량,Statistics,5029.0,6593.0,5907.1,5760.1,4112.49,5209.47,4925.0,4308.95,3988.49,3583.04
함평군 - 유기농산물 - 건수,Statistics,101.0,114.0,160.0,193.0,243.0,298.0,358.0,366.0,354.0,364.0
함평군 - 유기농산물 - 농가수,Statistics,378.0,505.0,466.0,517.0,547.0,688.0,712.0,684.0,658.0,641.0
함평군 - 유기농산물 - 면적,Statistics,741.0,951.0,899.8,1007.2,1085.76,1263.16,1271.96,1229.55,1164.1,1085.88
함평군 - 유기농산물 - 출하량,Statistics,1902.0,1982.0,3022.3,2786.5,3300.49,4058.65,6148.64,4263.87,3818.96,3478.98
함평군 - 저농약농산물 - 건수,Statistics,5.0,,,,,,,,,
함평군 - 저농약농산물 - 농가수,Statistics,18.0,,,,,,,,,
함평군 - 저농약농산물 - 면적,Statistics,14.0,,,,,,,,,
함평군 - 저농약농산물 - 출하량,Statistics,179.0,,,,,,,,,
합천군 - 계 - 건수,Statistics,94.0,101.0,130.0,119.0,139.0,157.0,150.0,156.0,147.0,139.0
합천군 - 계 - 농가수,Statistics,345.0,346.0,354.0,329.0,334.0,332.0,313.0,306.0,288.0,266.0
합천군 - 계 - 면적,Statistics,258.0,250.0,268.2,223.3,240.41,245.98,246.66,248.31,246.69,242.06
합천군 - 계 - 출하량,Statistics,1951.0,1962.0,1976.9,1371.5,2419.81,2362.22,3306.52,1970.19,2069.99,2135.18
합천군 - 무농약농산물 - 건수,Statistics,70.0,83.0,110.0,95.0,110.0,114.0,107.0,107.0,96.0,86.0
합천군 - 무농약농산물 - 농가수,Statistics,309.0,324.0,330.0,301.0,301.0,285.0,266.0,253.0,233.0,203.0
합천군 - 무농약농산물 - 면적,Statistics,192.0,220.0,236.9,180.7,194.81,192.31,193.77,187.04,178.39,165.16
합천군 - 무농약농산물 - 출하량,Statistics,1237.0,1718.0,1847.7,1183.5,2204.82,2040.11,2938.89,1567.36,1619.86,1561.73
합천군 - 유기농산물 - 건수,Statistics,16.0,18.0,20.0,24.0,29.0,43.0,43.0,49.0,51.0,53.0
합천군 - 유기농산물 - 농가수,Statistics,20.0,22.0,24.0,28.0,33.0,47.0,47.0,53.0,55.0,63.0
합천군 - 유기농산물 - 면적,Statistics,29.0,30.0,31.3,42.6,45.6,53.67,52.89,61.27,68.3,76.9
합천군 - 유기농산물 - 출하량,Statistics,211.0,244.0,129.2,188.0,214.98,322.12,367.62,402.83,450.13,573.44
합천군 - 저농약농산물 - 건수,Statistics,8.0,,,,,,,,,
합천군 - 저농약농산물 - 농가수,Statistics,16.0,,,,,,,,,
합천군 - 저농약농산물 - 면적,Statistics,37.0,,,,,,,,,
합천군 - 저농약농산물 - 출하량,Statistics,503.0,,,,,,,,,
해남군 - 계 - 건수,Statistics,451.0,490.0,531.0,542.0,672.0,755.0,793.0,720.0,732.0,759.0
해남군 - 계 - 농가수,Statistics,1480.0,1470.0,1517.0,1450.0,1742.0,1938.0,1775.0,1280.0,1375.0,1358.0
해남군 - 계 - 면적,Statistics,3620.0,4062.0,4862.2,4573.2,5342.19,5460.92,5154.82,4492.3,4764.85,4497.8
해남군 - 계 - 출하량,Statistics,10301.0,11213.0,17620.1,15237.3,17072.41,18251.79,17838.04,9649.61,15255.95,14245.2
해남군 - 무농약농산물 - 건수,Statistics,376.0,412.0,437.0,428.0,496.0,479.0,460.0,386.0,399.0,391.0
해남군 - 무농약농산물 - 농가수,Statistics,1344.0,1337.0,1329.0,1210.0,1354.0,1082.0,806.0,526.0,688.0,659.0
해남군 - 무농약농산물 - 면적,Statistics,3231.0,3698.0,4370.4,3912.6,4141.97,2952.29,2258.09,2170.74,2636.49,2366.44
해남군 - 무농약농산물 - 출하량,Statistics,8113.0,9813.0,14945.5,11852.9,13721.7,11072.66,8133.32,5355.84,9258.24,9022.87
해남군 - 유기농산물 - 건수,Statistics,72.0,78.0,94.0,114.0,176.0,276.0,333.0,334.0,333.0,368.0
해남군 - 유기농산물 - 농가수,Statistics,133.0,133.0,188.0,240.0,388.0,856.0,969.0,754.0,687.0,699.0
해남군 - 유기농산물 - 면적,Statistics,344.0,364.0,491.8,660.6,1200.22,2508.63,2896.74,2321.56,2128.36,2131.36
해남군 - 유기농산물 - 출하량,Statistics,2188.0,1400.0,2674.6,3384.4,3350.71,7179.13,9704.73,4293.78,5997.7,5222.33
해남군 - 저농약농산물 - 건수,Statistics,3.0,,,,,,,,,
해남군 - 저농약농산물 - 농가수,Statistics,3.0,,,,,,,,,
해남군 - 저농약농산물 - 면적,Statistics,45.0,,,,,,,,,
해운대구 - 계 - 건수,Statistics,3.0,1.0,1.0,,,,1.0,,,0.0
해운대구 - 계 - 농가수,Statistics,3.0,1.0,1.0,,,,1.0,,,0.0
해운대구 - 계 - 면적,Statistics,,,,,,,,,,0.0
해운대구 - 계 - 출하량,Statistics,11.0,,,,,,14.4,,,0.0
해운대구 - 무농약농산물 - 건수,Statistics,3.0,1.0,1.0,,,,1.0,,,0.0
해운대구 - 무농약농산물 - 농가수,Statistics,3.0,1.0,1.0,,,,1.0,,,0.0
해운대구 - 무농약농산물 - 면적,Statistics,,,,,,,,,,0.0
해운대구 - 무농약농산물 - 출하량,Statistics,11.0,,,,,,14.4,,,0.0
해운대구 - 유기농산물 - 건수,Statistics,,,,,,,,,,0.0
해운대구 - 유기농산물 - 농가수,Statistics,,,,,,,,,,0.0
해운대구 - 유기농산물 - 면적,Statistics,,,,,,,,,,0.0
해운대구 - 유기농산물 - 출하량,Statistics,,,,,,,,,,0.0
홍성군 - 계 - 건수,Statistics,59.0,76.0,71.0,81.0,120.0,141.0,152.0,162.0,161.0,153.0
홍성군 - 계 - 농가수,Statistics,805.0,775.0,518.0,675.0,651.0,619.0,578.0,544.0,515.0,482.0
홍성군 - 계 - 면적,Statistics,671.0,648.0,491.7,609.1,623.33,621.1,554.37,534.96,502.05,483.3
홍성군 - 계 - 출하량,Statistics,6134.0,6197.0,4101.3,5203.6,5927.65,5718.85,5682.54,3937.05,3879.15,3336.82
홍성군 - 무농약농산물 - 건수,Statistics,35.0,52.0,48.0,50.0,73.0,83.0,82.0,84.0,82.0,72.0
홍성군 - 무농약농산물 - 농가수,Statistics,191.0,191.0,156.0,147.0,135.0,136.0,129.0,118.0,116.0,96.0
홍성군 - 무농약농산물 - 면적,Statistics,111.0,114.0,113.6,81.3,93.37,111.4,86.63,86.22,80.33,71.84
홍성군 - 무농약농산물 - 출하량,Statistics,803.0,658.0,747.0,484.6,959.09,1176.67,972.35,629.71,822.78,502.59
홍성군 - 유기농산물 - 건수,Statistics,21.0,24.0,23.0,31.0,47.0,58.0,70.0,78.0,79.0,81.0
홍성군 - 유기농산물 - 농가수,Statistics,608.0,584.0,362.0,528.0,516.0,483.0,449.0,426.0,399.0,386.0
홍성군 - 유기농산물 - 면적,Statistics,551.0,534.0,378.1,527.8,529.96,509.71,467.74,448.74,421.72,411.46
홍성군 - 유기농산물 - 출하량,Statistics,5315.0,5539.0,3354.3,4719.0,4968.56,4542.18,4710.18,3307.34,3056.37,2834.23
홍성군 - 저농약농산물 - 건수,Statistics,3.0,,,,,,,,,
홍성군 - 저농약농산물 - 농가수,Statistics,6.0,,,,,,,,,
홍성군 - 저농약농산물 - 면적,Statistics,9.0,,,,,,,,,
홍성군 - 저농약농산물 - 출하량,Statistics,16.0,,,,,,,,,
홍천군 - 계 - 건수,Statistics,339.0,339.0,357.0,345.0,322.0,331.0,335.0,301.0,275.0,263.0
홍천군 - 계 - 농가수,Statistics,397.0,404.0,370.0,345.0,322.0,331.0,335.0,301.0,275.0,263.0
홍천군 - 계 - 면적,Statistics,621.0,609.0,793.5,441.1,461.88,464.0,486.25,501.95,481.55,479.85
홍천군 - 계 - 출하량,Statistics,19324.0,6707.0,3878.2,3260.7,4482.23,4119.55,4688.85,4042.84,3941.53,4862.82
홍천군 - 무농약농산물 - 건수,Statistics,169.0,175.0,176.0,166.0,133.0,128.0,130.0,115.0,109.0,103.0
홍천군 - 무농약농산물 - 농가수,Statistics,196.0,195.0,180.0,166.0,133.0,128.0,130.0,115.0,109.0,103.0
홍천군 - 무농약농산물 - 면적,Statistics,321.0,270.0,518.0,174.1,150.42,148.36,163.58,204.32,190.86,188.5
홍천군 - 무농약농산물 - 출하량,Statistics,17411.0,3991.0,2190.9,2026.8,2107.33,2024.43,2158.76,2209.06,2050.8,2589.29
홍천군 - 유기농산물 - 건수,Statistics,165.0,164.0,181.0,179.0,189.0,203.0,205.0,186.0,166.0,160.0
홍천군 - 유기농산물 - 농가수,Statistics,190.0,209.0,190.0,179.0,189.0,203.0,205.0,186.0,166.0,160.0
홍천군 - 유기농산물 - 면적,Statistics,294.0,339.0,275.5,267.0,311.46,315.64,322.67,297.63,290.7,291.35
홍천군 - 유기농산물 - 출하량,Statistics,1854.0,2716.0,1687.3,1233.9,2374.9,2095.12,2530.09,1833.78,1890.74,2273.53
홍천군 - 저농약농산물 - 건수,Statistics,5.0,,,,,,,,,
홍천군 - 저농약농산물 - 농가수,Statistics,11.0,,,,,,,,,
홍천군 - 저농약농산물 - 면적,Statistics,6.0,,,,,,,,,
홍천군 - 저농약농산물 - 출하량,Statistics,59.0,,,,,,,,,
화성시 - 계 - 건수,Statistics,203.0,182.0,214.0,231.0,228.0,233.0,219.0,200.0,194.0,188.0
화성시 - 계 - 농가수,Statistics,480.0,338.0,405.0,405.0,430.0,482.0,458.0,433.0,434.0,434.0
화성시 - 계 - 면적,Statistics,409.0,362.0,428.7,409.1,436.31,500.18,441.2,429.71,427.26,461.7
화성시 - 계 - 출하량,Statistics,6985.0,4855.0,4247.3,4431.9,4049.59,5046.01,5859.84,5189.11,5227.95,5381.9
화성시 - 무농약농산물 - 건수,Statistics,167.0,150.0,178.0,196.0,194.0,194.0,179.0,166.0,164.0,160.0
화성시 - 무농약농산물 - 농가수,Statistics,287.0,277.0,333.0,326.0,347.0,397.0,370.0,344.0,354.0,358.0
화성시 - 무농약농산물 - 면적,Statistics,252.0,289.0,338.8,308.7,325.27,387.04,328.61,310.97,324.42,357.92
화성시 - 무농약농산물 - 출하량,Statistics,4690.0,4389.0,3535.9,3393.9,3367.06,4486.77,5274.07,4626.06,4758.75,4867.02
화성시 - 유기농산물 - 건수,Statistics,27.0,32.0,36.0,35.0,34.0,39.0,40.0,34.0,30.0,28.0
화성시 - 유기농산물 - 농가수,Statistics,27.0,61.0,72.0,79.0,83.0,85.0,88.0,89.0,80.0,76.0
화성시 - 유기농산물 - 면적,Statistics,31.0,73.0,89.9,100.4,111.04,113.14,112.59,118.75,102.84,103.78
화성시 - 유기농산물 - 출하량,Statistics,197.0,466.0,711.4,1038.0,682.54,559.24,585.77,563.05,469.2,514.88
화성시 - 저농약농산물 - 건수,Statistics,9.0,,,,,,,,,
화성시 - 저농약농산물 - 농가수,Statistics,166.0,,,,,,,,,
화성시 - 저농약농산물 - 면적,Statistics,126.0,,,,,,,,,
화성시 - 저농약농산물 - 출하량,Statistics,2098.0,,,,,,,,,
화순군 - 계 - 건수,Statistics,299.0,331.0,302.0,331.0,339.0,342.0,328.0,295.0,306.0,294.0
화순군 - 계 - 농가수,Statistics,1577.0,1497.0,1395.0,1482.0,1755.0,1638.0,1389.0,1090.0,1044.0,1055.0
화순군 - 계 - 면적,Statistics,1410.0,1328.0,1286.6,1341.8,1579.43,1345.88,1087.9,864.0,814.06,820.07
화순군 - 계 - 출하량,Statistics,4141.0,3528.0,3607.8,4066.3,4477.43,3600.53,3327.86,2334.68,3064.08,2413.11
화순군 - 무농약농산물 - 건수,Statistics,274.0,308.0,277.0,296.0,293.0,236.0,212.0,197.0,204.0,194.0
화순군 - 무농약농산물 - 농가수,Statistics,1536.0,1460.0,1359.0,1404.0,1544.0,620.0,341.0,263.0,278.0,311.0
화순군 - 무농약농산물 - 면적,Statistics,1348.0,1265.0,1210.5,1200.5,1344.56,509.99,265.95,244.01,251.89,276.52
화순군 - 무농약농산물 - 출하량,Statistics,3774.0,3354.0,3489.7,3780.6,3956.64,1829.34,1123.41,1062.15,1680.28,1433.54
화순군 - 유기농산물 - 건수,Statistics,19.0,23.0,25.0,35.0,46.0,106.0,116.0,98.0,102.0,100.0
화순군 - 유기농산물 - 농가수,Statistics,34.0,37.0,36.0,78.0,211.0,1018.0,1048.0,827.0,766.0,744.0
화순군 - 유기농산물 - 면적,Statistics,58.0,63.0,76.1,141.3,234.87,835.89,821.95,619.99,562.17,543.55
화순군 - 유기농산물 - 출하량,Statistics,225.0,174.0,118.1,285.7,520.79,1771.19,2204.45,1272.53,1383.8,979.56
화순군 - 저농약농산물 - 건수,Statistics,6.0,,,,,,,,,
화순군 - 저농약농산물 - 농가수,Statistics,7.0,,,,,,,,,
화순군 - 저농약농산물 - 면적,Statistics,4.0,,,,,,,,,
화순군 - 저농약농산물 - 출하량,Statistics,142.0,,,,,,,,,
화천군 - 계 - 건수,Statistics,117.0,117.0,111.0,108.0,119.0,129.0,123.0,130.0,114.0,113.0
