item,category,2016,2017,2018,2019,2020,2021,2022,2023
합천군 - 신혼부부수,Statistics,609.0,606.0,548.0,516.0,482.0,423.0,400.0,368.0
해남군 - 신혼부부수,Statistics,1611.0,1446.0,1356.0,1261.0,1195.0,1031.0,966.0,872.0
해운대구 - 신혼부부수,Statistics,10076.0,9048.0,8401.0,7919.0,7319.0,6937.0,6164.0,5612.0
홍성군 - 신혼부부수,Statistics,2586.0,2566.0,2434.0,2347.0,2193.0,1973.0,1790.0,1686.0
홍천군 - 신혼부부수,Statistics,1568.0,1539.0,1478.0,1326.0,1218.0,1117.0,1086.0,1064.0
화성시 - 신혼부부수,Statistics,24563.0,26240.0,28816.0,30192.0,29631.0,27612.0,26424.0,26766.0
화순군 - 신혼부부수,Statistics,1069.0,1016.0,956.0,879.0,855.0,852.0,812.0,815.0
화천군 - 신혼부부수,Statistics,868.0,818.0,797.0,736.0,723.0,632.0,617.0,537.0
횡성군 - 신혼부부수,Statistics,772.0,737.0,750.0,748.0,706.0,667.0,595.0,583.0
흥덕구 - 신혼부부수,Statistics,8097.0,7750.0,7282.0,7711.0,7575.0,7143.0,6751.0,6796.0
