item,category,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
의왕시 - 축산,Statistics,25.0,6.0,4.0,16.0,21.0,14.0,14.0,5.0,0.0,15.0,3.0,3.0,3.0,11.0
의정부시 - 계,Statistics,1150.0,1107.0,1029.0,958.0,1265.0,1138.0,1106.0,1035.0,1002.0,1459.0,1246.0,1177.0,1055.0,1043.0
의정부시 - 과수,Statistics,151.0,110.0,81.0,85.0,151.0,117.0,135.0,182.0,159.0,148.0,121.0,86.0,59.0,92.0
의정부시 - 기타작물,Statistics,169.0,116.0,94.0,104.0,179.0,164.0,140.0,73.0,73.0,207.0,219.0,229.0,302.0,224.0
의정부시 - 논벼,Statistics,364.0,348.0,270.0,235.0,349.0,243.0,252.0,240.0,216.0,336.0,335.0,245.0,218.0,239.0
의정부시 - 식량작물,Statistics,169.0,138.0,116.0,96.0,373.0,165.0,197.0,187.0,183.0,465.0,178.0,179.0,200.0,200.0
의정부시 - 채소·산나물,Statistics,281.0,375.0,451.0,418.0,187.0,435.0,367.0,339.0,342.0,279.0,386.0,432.0,277.0,288.0
의정부시 - 축산,Statistics,16.0,20.0,18.0,20.0,26.0,15.0,15.0,15.0,29.0,24.0,6.0,6.0,0.0,0.0
이천시 - 계,Statistics,9206.0,9086.0,8909.0,8736.0,8183.0,8031.0,7549.0,7074.0,6976.0,8229.0,7793.0,8019.0,7908.0,7545.0
이천시 - 과수,Statistics,983.0,922.0,864.0,902.0,671.0,911.0,963.0,888.0,837.0,647.0,778.0,662.0,720.0,676.0
이천시 - 기타작물,Statistics,530.0,345.0,327.0,405.0,459.0,527.0,392.0,516.0,376.0,644.0,646.0,773.0,977.0,1153.0
이천시 - 논벼,Statistics,5747.0,5708.0,5517.0,5405.0,4950.0,4536.0,4141.0,4112.0,4129.0,4656.0,4602.0,4721.0,4446.0,4078.0
이천시 - 식량작물,Statistics,409.0,349.0,771.0,691.0,852.0,245.0,327.0,379.0,621.0,949.0,393.0,569.0,825.0,796.0
이천시 - 채소·산나물,Statistics,798.0,995.0,745.0,657.0,636.0,1458.0,1262.0,817.0,727.0,748.0,805.0,745.0,427.0,348.0
이천시 - 축산,Statistics,738.0,768.0,686.0,676.0,615.0,354.0,462.0,362.0,287.0,585.0,568.0,548.0,514.0,493.0
익산시 - 계,Statistics,11637.0,11780.0,11357.0,11044.0,10577.0,11675.0,10922.0,10767.0,10912.0,10590.0,9960.0,10674.0,10433.0,10403.0
익산시 - 과수,Statistics,322.0,338.0,448.0,544.0,265.0,440.0,226.0,295.0,257.0,302.0,241.0,235.0,199.0,345.0
익산시 - 기타작물,Statistics,689.0,321.0,351.0,236.0,452.0,494.0,268.0,422.0,404.0,770.0,454.0,623.0,467.0,524.0
익산시 - 논벼,Statistics,7535.0,7893.0,7275.0,7114.0,7378.0,7556.0,7168.0,6912.0,7867.0,7394.0,6869.0,7294.0,7476.0,7423.0
익산시 - 식량작물,Statistics,712.0,922.0,892.0,699.0,757.0,379.0,640.0,662.0,383.0,843.0,563.0,878.0,524.0,503.0
익산시 - 채소·산나물,Statistics,1954.0,1885.0,1913.0,2077.0,1199.0,2235.0,2131.0,2019.0,1469.0,944.0,1291.0,1168.0,1326.0,1248.0
익산시 - 축산,Statistics,425.0,421.0,478.0,373.0,526.0,570.0,488.0,457.0,532.0,337.0,541.0,476.0,442.0,359.0
인제군 - 계,Statistics,3189.0,3384.0,3268.0,3086.0,3226.0,3025.0,2858.0,2917.0,2775.0,2817.0,2839.0,2724.0,2776.0,2747.0
인제군 - 과수,Statistics,48.0,86.0,74.0,110.0,78.0,92.0,108.0,92.0,161.0,129.0,111.0,50.0,81.0,90.0
인제군 - 기타작물,Statistics,222.0,196.0,247.0,185.0,363.0,430.0,410.0,447.0,338.0,416.0,319.0,513.0,554.0,431.0
인제군 - 논벼,Statistics,571.0,557.0,509.0,454.0,522.0,658.0,441.0,393.0,583.0,354.0,389.0,377.0,435.0,462.0
인제군 - 식량작물,Statistics,987.0,811.0,1151.0,1104.0,1240.0,874.0,976.0,670.0,708.0,971.0,801.0,700.0,576.0,605.0
인제군 - 채소·산나물,Statistics,1137.0,1569.0,1147.0,1127.0,908.0,868.0,727.0,1150.0,839.0,832.0,1079.0,971.0,991.0,1027.0
인제군 - 축산,Statistics,224.0,166.0,140.0,107.0,115.0,103.0,196.0,165.0,146.0,115.0,139.0,114.0,138.0,132.0
인천광역시 - 계,Statistics,13777.0,13567.0,12983.0,12928.0,13081.0,12347.0,11962.0,11440.0,11321.0,13239.0,12647.0,11762.0,11053.0,11421.0
인천광역시 - 과수,Statistics,962.0,948.0,931.0,947.0,841.0,1402.0,1326.0,1125.0,996.0,950.0,925.0,849.0,712.0,842.0
인천광역시 - 기타작물,Statistics,573.0,555.0,451.0,469.0,449.0,253.0,291.0,322.0,379.0,938.0,253.0,461.0,322.0,326.0
인천광역시 - 논벼,Statistics,7551.0,7133.0,6591.0,6553.0,6689.0,6154.0,5853.0,5600.0,5593.0,6185.0,6203.0,5691.0,5758.0,5877.0
인천광역시 - 식량작물,Statistics,1006.0,1221.0,1568.0,1698.0,2846.0,1149.0,1159.0,1212.0,1720.0,3109.0,1621.0,2645.0,912.0,2051.0
인천광역시 - 채소·산나물,Statistics,3264.0,3295.0,3042.0,2836.0,1836.0,3206.0,3198.0,3079.0,2543.0,1798.0,3338.0,1750.0,3041.0,2134.0
인천광역시 - 축산,Statistics,420.0,416.0,400.0,426.0,420.0,184.0,135.0,101.0,90.0,259.0,306.0,366.0,307.0,190.0
인천시부 - 계,Statistics,4406.0,4210.0,3428.0,3339.0,4226.0,4061.0,3901.0,3651.0,3488.0,5691.0,4777.0,4460.0,4114.0,4226.0
인천시부 - 과수,Statistics,506.0,469.0,417.0,423.0,486.0,619.0,564.0,453.0,333.0,674.0,683.0,544.0,523.0,609.0
인천시부 - 기타작물,Statistics,287.0,281.0,281.0,226.0,251.0,64.0,53.0,87.0,237.0,543.0,118.0,412.0,276.0,261.0
인천시부 - 논벼,Statistics,1420.0,1300.0,968.0,1045.0,1436.0,1282.0,1261.0,1063.0,1128.0,1796.0,1375.0,1243.0,1326.0,1462.0
인천시부 - 식량작물,Statistics,386.0,530.0,364.0,312.0,1045.0,362.0,267.0,341.0,476.0,1571.0,839.0,1746.0,462.0,1086.0
인천시부 - 채소·산나물,Statistics,1626.0,1476.0,1253.0,1195.0,907.0,1614.0,1691.0,1674.0,1293.0,1044.0,1685.0,430.0,1449.0,746.0
인천시부 - 축산,Statistics,181.0,154.0,144.0,138.0,101.0,119.0,66.0,32.0,21.0,63.0,76.0,85.0,78.0,63.0
임실군 - 계,Statistics,5331.0,5375.0,5480.0,5255.0,4729.0,4550.0,4386.0,4301.0,4254.0,4026.0,4518.0,3349.0,3602.0,3486.0
임실군 - 과수,Statistics,580.0,409.0,436.0,568.0,387.0,465.0,515.0,524.0,316.0,280.0,171.0,144.0,128.0,157.0
임실군 - 기타작물,Statistics,298.0,322.0,367.0,353.0,296.0,495.0,188.0,245.0,174.0,380.0,345.0,115.0,241.0,216.0
임실군 - 논벼,Statistics,2422.0,2117.0,2317.0,2299.0,2411.0,2266.0,2026.0,1860.0,2266.0,2002.0,2379.0,2069.0,2040.0,1822.0
임실군 - 식량작물,Statistics,502.0,429.0,605.0,524.0,617.0,155.0,302.0,285.0,341.0,504.0,390.0,187.0,303.0,287.0
임실군 - 채소·산나물,Statistics,1212.0,1651.0,1305.0,1065.0,681.0,1001.0,1155.0,1125.0,923.0,552.0,932.0,647.0,720.0,746.0
임실군 - 축산,Statistics,317.0,447.0,450.0,445.0,337.0,169.0,199.0,263.0,232.0,308.0,301.0,186.0,171.0,257.0
장성군 - 계,Statistics,5934.0,5948.0,5648.0,5422.0,5846.0,5966.0,5829.0,5813.0,5612.0,5352.0,5249.0,6079.0,6040.0,5680.0
장성군 - 과수,Statistics,802.0,642.0,576.0,667.0,1081.0,1008.0,684.0,685.0,708.0,835.0,569.0,702.0,717.0,543.0
장성군 - 기타작물,Statistics,502.0,507.0,443.0,415.0,791.0,664.0,832.0,920.0,952.0,912.0,598.0,923.0,1067.0,1055.0
장성군 - 논벼,Statistics,3016.0,3010.0,2948.0,2848.0,2811.0,3118.0,2891.0,2845.0,2906.0,2657.0,2806.0,3085.0,3072.0,2899.0
장성군 - 식량작물,Statistics,204.0,337.0,292.0,220.0,403.0,282.0,294.0,270.0,216.0,366.0,508.0,280.0,488.0,485.0
장성군 - 채소·산나물,Statistics,1104.0,1069.0,972.0,912.0,486.0,776.0,985.0,896.0,526.0,372.0,544.0,924.0,564.0,605.0
장성군 - 축산,Statistics,307.0,385.0,419.0,360.0,274.0,118.0,142.0,196.0,304.0,210.0,223.0,165.0,131.0,93.0
장수군 - 계,Statistics,4341.0,4446.0,4396.0,4268.0,4199.0,4546.0,4341.0,4203.0,4292.0,3984.0,4233.0,3504.0,3247.0,3250.0
장수군 - 과수,Statistics,498.0,527.0,462.0,515.0,602.0,613.0,580.0,661.0,653.0,574.0,669.0,540.0,396.0,482.0
장수군 - 기타작물,Statistics,353.0,292.0,290.0,305.0,529.0,422.0,380.0,295.0,455.0,484.0,99.0,140.0,57.0,324.0
장수군 - 논벼,Statistics,1655.0,1765.0,2184.0,2262.0,1561.0,1593.0,1724.0,1547.0,1528.0,1465.0,1523.0,1237.0,1263.0,1135.0
장수군 - 식량작물,Statistics,178.0,182.0,138.0,159.0,226.0,0.0,81.0,87.0,70.0,315.0,127.0,386.0,158.0,142.0
장수군 - 채소·산나물,Statistics,1054.0,1154.0,856.0,791.0,946.0,1623.0,1159.0,1094.0,1065.0,816.0,1459.0,875.0,1061.0,856.0
장수군 - 축산,Statistics,605.0,526.0,466.0,236.0,335.0,295.0,418.0,521.0,520.0,330.0,355.0,325.0,312.0,311.0
장흥군 - 계,Statistics,6254.0,5817.0,5793.0,5402.0,5394.0,5244.0,5025.0,4873.0,4806.0,5772.0,5696.0,5593.0,5206.0,4912.0
장흥군 - 과수,Statistics,85.0,50.0,8.0,33.0,136.0,37.0,70.0,90.0,49.0,181.0,304.0,280.0,194.0,384.0
장흥군 - 기타작물,Statistics,330.0,207.0,138.0,191.0,302.0,134.0,146.0,127.0,106.0,636.0,255.0,203.0,194.0,20.0
장흥군 - 논벼,Statistics,4252.0,3892.0,3835.0,3755.0,3506.0,3225.0,2716.0,2702.0,2862.0,3558.0,3351.0,3274.0,3378.0,3357.0
장흥군 - 식량작물,Statistics,101.0,17.0,222.0,135.0,383.0,666.0,719.0,743.0,693.0,507.0,306.0,511.0,210.0,174.0
장흥군 - 채소·산나물,Statistics,699.0,780.0,923.0,864.0,474.0,343.0,371.0,382.0,332.0,382.0,707.0,607.0,643.0,592.0
장흥군 - 축산,Statistics,787.0,871.0,666.0,424.0,593.0,839.0,1005.0,829.0,765.0,508.0,774.0,718.0,586.0,386.0
전국 - 계,Statistics,1163209.0,1151116.0,1142029.0,1120776.0,1088518.0,1068274.0,1042017.0,1020838.0,1007158.0,1035193.0,1031210.0,1022797.0,999022.0,973707.0
전국 - 과수,Statistics,175162.0,173467.0,175704.0,176646.0,171836.0,181973.0,178885.0,173085.0,170688.0,169163.0,171248.0,170552.0,166072.0,166558.0
전국 - 기타작물,Statistics,69748.0,58850.0,57373.0,60677.0,73300.0,75614.0,72377.0,63852.0,64684.0,104692.0,77707.0,93679.0,92680.0,92288.0
전국 - 논벼,Statistics,508700.0,494352.0,475972.0,472097.0,453896.0,415649.0,399425.0,386739.0,393841.0,409629.0,389572.0,391177.0,383534.0,364578.0
전국 - 식량작물,Statistics,90780.0,90148.0,99913.0,98579.0,138047.0,76460.0,90739.0,89495.0,95471.0,140111.0,99027.0,97940.0,90692.0,87651.0
전국 - 채소·산나물,Statistics,252728.0,271845.0,270272.0,254892.0,198138.0,265116.0,245714.0,254797.0,229377.0,168334.0,245287.0,223365.0,220996.0,217879.0
전국 - 축산,Statistics,66091.0,62454.0,62797.0,57885.0,53301.0,53462.0,54876.0,52870.0,53098.0,43264.0,48369.0,46084.0,45048.0,44754.0
전라남도 - 계,Statistics,167086.0,164248.0,164834.0,160142.0,150141.0,151059.0,146481.0,145223.0,143798.0,136972.0,146024.0,146873.0,144762.0,139132.0
전라남도 - 과수,Statistics,17394.0,16547.0,17841.0,16909.0,17146.0,21977.0,19742.0,20788.0,19068.0,15767.0,16733.0,17293.0,17271.0,17761.0
전라남도 - 기타작물,Statistics,9558.0,6306.0,5833.0,6113.0,7450.0,6504.0,7748.0,8229.0,6313.0,12705.0,6555.0,8774.0,8941.0,9157.0
전라남도 - 논벼,Statistics,79532.0,76901.0,76328.0,77767.0,71651.0,64735.0,62711.0,59779.0,62815.0,64280.0,67681.0,69672.0,67628.0,63901.0
전라남도 - 식량작물,Statistics,9704.0,8444.0,9719.0,9028.0,14348.0,8814.0,11003.0,10030.0,13064.0,12368.0,9649.0,10344.0,9425.0,9463.0
전라남도 - 채소·산나물,Statistics,42879.0,48111.0,47227.0,42962.0,32856.0,41811.0,37112.0,39316.0,34865.0,26116.0,38676.0,35046.0,35324.0,32914.0
전라남도 - 축산,Statistics,8018.0,7939.0,7885.0,7361.0,6690.0,7216.0,8164.0,7081.0,7673.0,5736.0,6729.0,5744.0,6173.0,5936.0
전북특별자치도 - 계,Statistics,104734.0,105759.0,105880.0,104036.0,100362.0,98930.0,96780.0,94935.0,94735.0,93305.0,90862.0,90455.0,90003.0,87718.0
전북특별자치도 - 과수,Statistics,8929.0,9726.0,9734.0,10571.0,8909.0,8813.0,9429.0,8330.0,8232.0,7223.0,6566.0,6622.0,6239.0,6576.0
전북특별자치도 - 기타작물,Statistics,6877.0,6100.0,6267.0,6654.0,7083.0,6828.0,6177.0,5821.0,7165.0,9927.0,6941.0,8090.0,6768.0,7460.0
전북특별자치도 - 논벼,Statistics,55280.0,53927.0,53854.0,53972.0,52601.0,51722.0,49080.0,47223.0,48945.0,48173.0,45401.0,46495.0,46692.0,45457.0
전북특별자치도 - 식량작물,Statistics,6213.0,6376.0,7371.0,6876.0,9545.0,5767.0,6142.0,6059.0,5871.0,10330.0,7506.0,7705.0,8461.0,8051.0
전북특별자치도 - 채소·산나물,Statistics,21765.0,23638.0,22832.0,20474.0,17400.0,21325.0,21655.0,23087.0,19912.0,13486.0,19912.0,17592.0,18307.0,16355.0
전북특별자치도 - 축산,Statistics,5669.0,5992.0,5823.0,5490.0,4824.0,4475.0,4297.0,4417.0,4610.0,4166.0,4536.0,3951.0,3536.0,3820.0
전주시 - 계,Statistics,6451.0,7137.0,7989.0,7962.0,7643.0,7216.0,7208.0,6772.0,6594.0,8310.0,7391.0,6551.0,6996.0,6542.0
전주시 - 과수,Statistics,1114.0,1233.0,1414.0,1567.0,1365.0,1444.0,1646.0,1115.0,1412.0,1283.0,1173.0,1127.0,988.0,822.0
전주시 - 기타작물,Statistics,616.0,690.0,674.0,589.0,854.0,713.0,574.0,418.0,705.0,1215.0,1027.0,832.0,964.0,1078.0
전주시 - 논벼,Statistics,3257.0,3502.0,3383.0,3413.0,3342.0,3087.0,2711.0,2701.0,2519.0,3424.0,2830.0,2517.0,2898.0,2877.0
전주시 - 식량작물,Statistics,571.0,723.0,911.0,821.0,1082.0,545.0,687.0,777.0,474.0,1211.0,799.0,523.0,329.0,739.0
전주시 - 채소·산나물,Statistics,845.0,942.0,1560.0,1525.0,909.0,1399.0,1580.0,1751.0,1474.0,1075.0,1467.0,1483.0,1702.0,959.0
전주시 - 축산,Statistics,48.0,48.0,48.0,48.0,91.0,29.0,11.0,11.0,11.0,102.0,94.0,68.0,115.0,68.0
정선군 - 계,Statistics,3432.0,3490.0,3422.0,3320.0,3398.0,3243.0,3014.0,2904.0,2844.0,2688.0,2149.0,2136.0,2158.0,2169.0
정선군 - 과수,Statistics,61.0,57.0,60.0,99.0,118.0,49.0,75.0,221.0,205.0,217.0,201.0,152.0,182.0,198.0
정선군 - 기타작물,Statistics,165.0,207.0,162.0,208.0,120.0,255.0,152.0,256.0,115.0,214.0,310.0,88.0,120.0,83.0
정선군 - 논벼,Statistics,221.0,92.0,119.0,139.0,147.0,31.0,23.0,26.0,8.0,85.0,156.0,43.0,123.0,149.0
정선군 - 식량작물,Statistics,1566.0,1678.0,1548.0,1584.0,1669.0,1427.0,1367.0,1377.0,1550.0,1407.0,812.0,1002.0,828.0,747.0
정선군 - 채소·산나물,Statistics,1309.0,1316.0,1388.0,1160.0,1237.0,1377.0,1307.0,934.0,823.0,695.0,600.0,821.0,875.0,963.0
정선군 - 축산,Statistics,110.0,139.0,143.0,130.0,107.0,104.0,90.0,91.0,142.0,70.0,69.0,31.0,30.0,29.0
정읍시 - 계,Statistics,9538.0,9439.0,9425.0,9282.0,9957.0,10199.0,9801.0,9658.0,9824.0,9953.0,10368.0,10396.0,10285.0,10273.0
정읍시 - 과수,Statistics,742.0,922.0,820.0,797.0,975.0,936.0,875.0,830.0,767.0,636.0,667.0,579.0,414.0,479.0
정읍시 - 기타작물,Statistics,798.0,641.0,660.0,686.0,707.0,1006.0,1052.0,1002.0,920.0,1155.0,1566.0,1665.0,1739.0,1531.0
정읍시 - 논벼,Statistics,5369.0,5047.0,4995.0,4859.0,4792.0,3866.0,3893.0,3673.0,3739.0,4671.0,4617.0,4586.0,4476.0,4554.0
정읍시 - 식량작물,Statistics,457.0,578.0,791.0,775.0,893.0,655.0,540.0,591.0,594.0,1107.0,782.0,817.0,1061.0,1293.0
정읍시 - 채소·산나물,Statistics,1603.0,1586.0,1492.0,1503.0,1782.0,2672.0,2404.0,2591.0,2711.0,1584.0,1845.0,1946.0,1678.0,1577.0
정읍시 - 축산,Statistics,570.0,664.0,667.0,662.0,808.0,1065.0,1036.0,970.0,1093.0,800.0,890.0,804.0,918.0,839.0
제주시 - 계,Statistics,21420.0,21451.0,22161.0,21925.0,18671.0,19177.0,18270.0,17572.0,17943.0,17783.0,17995.0,17053.0,17170.0,16540.0
제주시 - 과수,Statistics,8576.0,8399.0,8868.0,8484.0,8379.0,9407.0,9159.0,8982.0,9010.0,8586.0,9243.0,8979.0,8786.0,8694.0
제주시 - 기타작물,Statistics,871.0,525.0,760.0,948.0,1302.0,1057.0,842.0,795.0,773.0,1901.0,569.0,403.0,912.0,256.0
제주시 - 논벼,Statistics,,,,,3.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0
제주시 - 식량작물,Statistics,2983.0,3370.0,4099.0,3897.0,3249.0,3418.0,2937.0,2309.0,2758.0,2321.0,2777.0,2765.0,2437.0,2347.0
제주시 - 채소·산나물,Statistics,8335.0,8507.0,7769.0,7833.0,5201.0,4897.0,5018.0,5145.0,5038.0,4566.0,4856.0,4489.0,4461.0,4540.0
제주시 - 축산,Statistics,656.0,649.0,666.0,761.0,537.0,397.0,315.0,342.0,364.0,404.0,551.0,418.0,575.0,703.0
제주특별자치도 - 계,Statistics,38497.0,38208.0,38502.0,38444.0,33487.0,33109.0,32200.0,31208.0,31111.0,30365.0,31549.0,30452.0,30357.0,29125.0
제주특별자치도 - 과수,Statistics,21771.0,21677.0,21754.0,21575.0,20026.0,20652.0,20271.0,19892.0,19433.0,18688.0,19836.0,19148.0,19377.0,18745.0
제주특별자치도 - 기타작물,Statistics,1044.0,726.0,949.0,1204.0,1503.0,1191.0,1039.0,862.0,987.0,2132.0,708.0,478.0,980.0,363.0
제주특별자치도 - 논벼,Statistics,,,,,5.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,0.0
제주특별자치도 - 식량작물,Statistics,4760.0,4739.0,5255.0,5133.0,3892.0,4032.0,3588.0,2919.0,3279.0,2704.0,3375.0,3869.0,3240.0,3309.0
제주특별자치도 - 채소·산나물,Statistics,10073.0,10169.0,9613.0,9561.0,7319.0,6512.0,6639.0,6846.0,6740.0,6272.0,6923.0,6373.0,6061.0,6005.0
제주특별자치도 - 축산,Statistics,849.0,898.0,929.0,970.0,742.0,722.0,663.0,689.0,673.0,557.0,707.0,584.0,698.0,703.0
제천시 - 계,Statistics,7167.0,6876.0,7046.0,7553.0,7331.0,7890.0,7784.0,7456.0,7436.0,6383.0,6053.0,6300.0,6199.0,6011.0
제천시 - 과수,Statistics,409.0,501.0,526.0,596.0,732.0,526.0,453.0,612.0,581.0,611.0,333.0,432.0,333.0,351.0
제천시 - 기타작물,Statistics,934.0,749.0,746.0,1088.0,1391.0,1470.0,1660.0,1413.0,1720.0,1274.0,925.0,1468.0,1309.0,1374.0
제천시 - 논벼,Statistics,1572.0,1429.0,1309.0,1469.0,1316.0,1385.0,1033.0,569.0,926.0,1016.0,738.0,722.0,682.0,803.0
제천시 - 식량작물,Statistics,1620.0,1686.0,1955.0,1932.0,2178.0,1344.0,2174.0,1739.0,1985.0,2121.0,1337.0,1249.0,1387.0,1201.0
제천시 - 채소·산나물,Statistics,2328.0,2199.0,2153.0,2096.0,1348.0,2784.0,1941.0,2652.0,1846.0,1092.0,2329.0,2061.0,2134.0,1909.0
제천시 - 축산,Statistics,305.0,312.0,358.0,372.0,366.0,382.0,523.0,472.0,377.0,269.0,391.0,368.0,355.0,373.0
증평군 - 계,Statistics,1641.0,1603.0,1532.0,1428.0,1635.0,1608.0,1528.0,1456.0,1392.0,1484.0,1370.0,1396.0,1350.0,1301.0
증평군 - 과수,Statistics,49.0,59.0,47.0,57.0,60.0,68.0,56.0,50.0,74.0,76.0,45.0,57.0,34.0,63.0
증평군 - 기타작물,Statistics,42.0,86.0,93.0,51.0,130.0,200.0,231.0,175.0,206.0,166.0,202.0,144.0,155.0,212.0
증평군 - 논벼,Statistics,1130.0,1017.0,1054.0,980.0,975.0,765.0,716.0,739.0,696.0,828.0,729.0,733.0,714.0,628.0
증평군 - 식량작물,Statistics,145.0,115.0,112.0,141.0,240.0,103.0,90.0,155.0,164.0,264.0,89.0,128.0,150.0,135.0
증평군 - 채소·산나물,Statistics,124.0,168.0,134.0,104.0,112.0,355.0,305.0,213.0,142.0,72.0,184.0,258.0,137.0,121.0
증평군 - 축산,Statistics,153.0,159.0,93.0,97.0,118.0,117.0,130.0,123.0,112.0,78.0,121.0,76.0,160.0,142.0
진도군 - 계,Statistics,5472.0,5820.0,5882.0,5576.0,4438.0,4703.0,4541.0,4396.0,4361.0,3779.0,4508.0,4579.0,4543.0,4387.0
진도군 - 과수,Statistics,41.0,40.0,40.0,52.0,57.0,55.0,55.0,55.0,85.0,82.0,17.0,17.0,52.0,52.0
진도군 - 기타작물,Statistics,138.0,184.0,274.0,271.0,522.0,857.0,636.0,407.0,450.0,625.0,19.0,107.0,178.0,335.0
진도군 - 논벼,Statistics,2512.0,2451.0,2464.0,2505.0,1469.0,746.0,583.0,667.0,713.0,1325.0,1904.0,1655.0,1689.0,1169.0
진도군 - 식량작물,Statistics,201.0,201.0,392.0,289.0,331.0,363.0,396.0,283.0,518.0,222.0,145.0,309.0,154.0,121.0
진도군 - 채소·산나물,Statistics,2540.0,2926.0,2712.0,2460.0,1991.0,2683.0,2857.0,2970.0,2595.0,1491.0,2406.0,2476.0,2434.0,2677.0
진도군 - 축산,Statistics,40.0,18.0,,,68.0,0.0,15.0,15.0,0.0,34.0,17.0,17.0,36.0,33.0
진안군 - 계,Statistics,4284.0,4390.0,4418.0,4370.0,4033.0,3925.0,3734.0,3642.0,3605.0,3462.0,3424.0,3457.0,3485.0,3487.0
진안군 - 과수,Statistics,107.0,149.0,142.0,121.0,237.0,161.0,270.0,259.0,205.0,154.0,290.0,296.0,367.0,331.0
진안군 - 기타작물,Statistics,437.0,419.0,376.0,695.0,736.0,377.0,374.0,450.0,544.0,649.0,297.0,543.0,364.0,405.0
진안군 - 논벼,Statistics,1405.0,1454.0,1612.0,2161.0,1294.0,1688.0,997.0,964.0,1225.0,943.0,857.0,994.0,994.0,953.0
진안군 - 식량작물,Statistics,353.0,447.0,290.0,826.0,432.0,284.0,320.0,219.0,105.0,598.0,153.0,288.0,366.0,388.0
진안군 - 채소·산나물,Statistics,1853.0,1812.0,1837.0,445.0,1165.0,1307.0,1614.0,1611.0,1462.0,991.0,1752.0,1302.0,1377.0,1394.0
진안군 - 축산,Statistics,130.0,110.0,160.0,121.0,169.0,109.0,158.0,138.0,63.0,127.0,75.0,35.0,17.0,17.0
진주시 - 계,Statistics,15858.0,15547.0,15363.0,15329.0,15125.0,14275.0,14174.0,13671.0,13684.0,13204.0,12648.0,12383.0,12211.0,11720.0
진주시 - 과수,Statistics,2726.0,2571.0,2727.0,2684.0,2907.0,3357.0,2930.0,2482.0,3083.0,2349.0,2137.0,2503.0,2417.0,2392.0
진주시 - 기타작물,Statistics,1358.0,1196.0,1008.0,1170.0,1330.0,1238.0,1006.0,861.0,643.0,1593.0,758.0,1707.0,1088.0,1243.0
진주시 - 논벼,Statistics,5708.0,5414.0,5506.0,5380.0,5405.0,5135.0,5075.0,4599.0,4490.0,4448.0,4098.0,3294.0,3178.0,3132.0
진주시 - 식량작물,Statistics,360.0,324.0,524.0,668.0,1247.0,193.0,305.0,410.0,484.0,1243.0,795.0,441.0,617.0,487.0
진주시 - 채소·산나물,Statistics,5422.0,5776.0,5397.0,5268.0,3849.0,4208.0,4673.0,5102.0,4815.0,3268.0,4485.0,3956.0,4329.0,3928.0
진주시 - 축산,Statistics,285.0,266.0,202.0,159.0,387.0,144.0,186.0,216.0,168.0,303.0,375.0,483.0,582.0,538.0
진천군 - 계,Statistics,5031.0,5116.0,4909.0,4923.0,4513.0,4925.0,4998.0,4832.0,4749.0,3592.0,4387.0,4478.0,4394.0,4393.0
진천군 - 과수,Statistics,168.0,195.0,174.0,195.0,94.0,188.0,188.0,169.0,211.0,101.0,115.0,132.0,72.0,104.0
진천군 - 기타작물,Statistics,296.0,229.0,324.0,322.0,290.0,376.0,349.0,213.0,178.0,379.0,360.0,606.0,554.0,566.0
진천군 - 논벼,Statistics,3403.0,3318.0,2937.0,3183.0,2887.0,3107.0,3042.0,3092.0,3262.0,2263.0,2413.0,2446.0,2512.0,2515.0
진천군 - 식량작물,Statistics,236.0,339.0,375.0,446.0,449.0,80.0,387.0,293.0,331.0,361.0,347.0,208.0,220.0,296.0
진천군 - 채소·산나물,Statistics,789.0,897.0,950.0,630.0,524.0,755.0,640.0,626.0,363.0,293.0,781.0,700.0,704.0,631.0
진천군 - 축산,Statistics,139.0,138.0,151.0,147.0,269.0,418.0,392.0,440.0,405.0,195.0,370.0,387.0,332.0,280.0
창녕군 - 계,Statistics,7963.0,7696.0,7268.0,7091.0,7719.0,7369.0,7144.0,7005.0,7051.0,6498.0,6617.0,7431.0,6977.0,7178.0
창녕군 - 과수,Statistics,1044.0,900.0,867.0,815.0,591.0,725.0,723.0,644.0,671.0,545.0,413.0,699.0,591.0,489.0
창녕군 - 기타작물,Statistics,70.0,141.0,156.0,257.0,274.0,279.0,236.0,230.0,179.0,380.0,90.0,148.0,300.0,165.0
창녕군 - 논벼,Statistics,2730.0,2656.0,2961.0,2558.0,2582.0,1619.0,1573.0,1225.0,2563.0,2247.0,1961.0,2987.0,3294.0,2692.0
창녕군 - 식량작물,Statistics,323.0,404.0,407.0,379.0,463.0,227.0,357.0,290.0,275.0,273.0,61.0,209.0,120.0,124.0
창녕군 - 채소·산나물,Statistics,3186.0,3155.0,2477.0,2765.0,3477.0,4240.0,4078.0,4389.0,2926.0,2751.0,3748.0,2915.0,2346.0,3454.0
창녕군 - 축산,Statistics,610.0,441.0,400.0,317.0,332.0,278.0,177.0,228.0,438.0,302.0,344.0,474.0,326.0,255.0
창원시 - 계,Statistics,9971.0,9830.0,10573.0,10387.0,11180.0,11824.0,11365.0,11174.0,11154.0,14517.0,14380.0,13860.0,13170.0,13180.0
