item,category,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
하남시 - 주민등록인구＜br＞(B),Statistics,129903.0,132850.0,134824.0,137131.0,143638.0,148566.0,150479.0,148397.0,146269.0,145096.0,148896.0,166713.0,211101.0,232487.0,254415.0,272455.0,293452.0,320087.0,326059.0,329861.0,329120.0
하동군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
하동군 - 자동차등록대수＜br＞(A),Statistics,16134.0,16366.0,16829.0,17924.0,18202.0,18773.0,19311.0,20751.0,20579.0,21172.0,21672.0,22954.0,23699.0,24315.0,24521.0,24829.0,24640.0,24662.0,24871.0,25097.0,25317.0
하동군 - 주민등록인구＜br＞(B),Statistics,54881.0,53131.0,52898.0,55526.0,53515.0,52010.0,51509.0,53975.0,50806.0,50177.0,49223.0,50259.0,49622.0,48831.0,47533.0,46574.0,44785.0,43449.0,42465.0,41606.0,40765.0
함안군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.9,1.0,1.2,1.3,1.2
함안군 - 자동차등록대수＜br＞(A),Statistics,23455.0,24116.0,25882.0,27184.0,28597.0,29713.0,30783.0,39011.0,43468.0,48825.0,50534.0,49326.0,50670.0,50986.0,52278.0,53360.0,59904.0,65105.0,75988.0,80756.0,67771.0
함안군 - 주민등록인구＜br＞(B),Statistics,62081.0,61376.0,63460.0,64865.0,66050.0,66582.0,67207.0,66971.0,67425.0,67667.0,68741.0,69156.0,68937.0,68207.0,67025.0,65700.0,64182.0,62547.0,61456.0,60203.0,58842.0
함양군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.7,0.7,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,1.1
함양군 - 자동차등록대수＜br＞(A),Statistics,10877.0,11223.0,11687.0,12302.0,14893.0,16036.0,17572.0,20262.0,27361.0,30243.0,27438.0,20230.0,18607.0,18961.0,19221.0,19473.0,19918.0,20204.0,20757.0,21128.0,38237.0
함양군 - 주민등록인구＜br＞(B),Statistics,41922.0,41535.0,41162.0,40637.0,40447.0,40626.0,41197.0,41081.0,40714.0,40692.0,40584.0,40339.0,40241.0,40175.0,40044.0,39637.0,39080.0,38310.0,37708.0,36945.0,36131.0
함평군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.8,1.4,1.4,1.6,1.4,0.9,0.9
함평군 - 자동차등록대수＜br＞(A),Statistics,10806.0,11260.0,11505.0,12837.0,12922.0,13197.0,13642.0,14127.0,14488.0,15141.0,15748.0,16213.0,16660.0,17594.0,28250.0,45489.0,46378.0,49250.0,43710.0,28525.0,25629.0
함평군 - 주민등록인구＜br＞(B),Statistics,40205.0,40189.0,38647.0,37998.0,37432.0,37089.0,36702.0,36134.0,35780.0,35610.0,35090.0,34876.0,34397.0,34328.0,33420.0,32861.0,32050.0,31274.0,30784.0,30601.0,30010.0
합천군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
합천군 - 자동차등록대수＜br＞(A),Statistics,15804.0,16216.0,16417.0,17149.0,17547.0,18176.0,18485.0,19122.0,19762.0,20487.0,21365.0,21908.0,22762.0,22857.0,23218.0,23618.0,23965.0,24403.0,24930.0,25360.0,25689.0
합천군 - 주민등록인구＜br＞(B),Statistics,57909.0,58162.0,55104.0,55450.0,55677.0,52973.0,51092.0,50608.0,50279.0,50290.0,50457.0,49145.0,48026.0,47000.0,45916.0,45204.0,44006.0,42935.0,42142.0,41203.0,40225.0
해남군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,1.1,1.8,1.9,2.1
해남군 - 자동차등록대수＜br＞(A),Statistics,25081.0,26036.0,26684.0,27427.0,27999.0,29200.0,30208.0,30994.0,31999.0,32900.0,33967.0,35404.0,36598.0,37658.0,38437.0,39023.0,42523.0,77051.0,116011.0,124528.0,131857.0
해남군 - 주민등록인구＜br＞(B),Statistics,87736.0,86238.0,84338.0,82529.0,81043.0,81148.0,79579.0,78346.0,78150.0,77684.0,76981.0,76194.0,75121.0,73604.0,71901.0,70354.0,68806.0,67166.0,65831.0,64575.0,63120.0
해운대구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.4
해운대구 - 자동차등록대수＜br＞(A),Statistics,111063.0,114170.0,122151.0,125521.0,127396.0,130715.0,134114.0,137017.0,145524.0,148685.0,152785.0,157462.0,161567.0,164904.0,178529.0,176728.0,177601.0,182830.0,183046.0,180429.0,163698.0
해운대구 - 주민등록인구＜br＞(B),Statistics,403432.0,404599.0,418875.0,423816.0,424455.0,424974.0,426729.0,425618.0,428188.0,425536.0,423531.0,422818.0,419853.0,412039.0,409347.0,406102.0,402169.0,396438.0,386785.0,380448.0,376404.0
홍성군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
홍성군 - 자동차등록대수＜br＞(A),Statistics,28781.0,29979.0,31117.0,32252.0,32933.0,34211.0,35292.0,36212.0,37360.0,39021.0,41128.0,44228.0,48530.0,50871.0,52069.0,53281.0,54452.0,55217.0,55924.0,57154.0,59178.0
홍성군 - 주민등록인구＜br＞(B),Statistics,91223.0,90931.0,89555.0,88685.0,88176.0,87631.0,88078.0,88108.0,88415.0,89704.0,91866.0,94553.0,99971.0,101570.0,101082.0,100423.0,100102.0,99324.0,98068.0,97524.0,99198.0
홍천군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6
홍천군 - 자동차등록대수＜br＞(A),Statistics,24160.0,24939.0,25637.0,26693.0,27662.0,28579.0,29440.0,30426.0,31102.0,32085.0,33070.0,34390.0,36016.0,37505.0,38458.0,38826.0,40260.0,40777.0,41676.0,42407.0,42855.0
홍천군 - 주민등록인구＜br＞(B),Statistics,71907.0,70811.0,70037.0,70142.0,70360.0,69606.0,69893.0,69899.0,69727.0,70638.0,70451.0,70336.0,70076.0,70340.0,69949.0,69150.0,69242.0,68365.0,67977.0,67309.0,66717.0
화성시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6
화성시 - 자동차등록대수＜br＞(A),Statistics,112242.0,125309.0,133927.0,161011.0,188009.0,208661.0,220067.0,229640.0,236431.0,243463.0,255078.0,288458.0,318430.0,351861.0,392584.0,426423.0,455136.0,480149.0,502830.0,529610.0,549396.0
화성시 - 주민등록인구＜br＞(B),Statistics,271563.0,296530.0,310171.0,371972.0,449354.0,491528.0,505838.0,516765.0,525490.0,530251.0,540862.0,596525.0,640890.0,691086.0,758722.0,815396.0,855248.0,887015.0,910814.0,944342.0,968821.0
화순군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
화순군 - 자동차등록대수＜br＞(A),Statistics,23669.0,24352.0,24903.0,25399.0,25744.0,26638.0,27097.0,27584.0,28196.0,28977.0,29693.0,30836.0,31751.0,32624.0,33329.0,33473.0,34736.0,35619.0,36295.0,36824.0,37180.0
화순군 - 주민등록인구＜br＞(B),Statistics,75023.0,73673.0,72615.0,71551.0,70327.0,69675.0,69368.0,68985.0,68378.0,67829.0,66772.0,65848.0,65303.0,64680.0,63933.0,62737.0,62522.0,62624.0,62024.0,61254.0,60735.0
화천군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
화천군 - 자동차등록대수＜br＞(A),Statistics,7231.0,7568.0,7756.0,7866.0,8183.0,8576.0,8907.0,9379.0,9824.0,10198.0,10901.0,11306.0,11823.0,12309.0,12687.0,13010.0,13389.0,13597.0,13568.0,13737.0,14022.0
화천군 - 주민등록인구＜br＞(B),Statistics,24267.0,23732.0,23317.0,22944.0,24110.0,24216.0,24364.0,24945.0,25020.0,25079.0,27143.0,27020.0,26264.0,26022.0,25084.0,24917.0,24857.0,24195.0,23388.0,23007.0,22922.0
횡성군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.7
횡성군 - 자동차등록대수＜br＞(A),Statistics,14890.0,15369.0,15854.0,16521.0,17107.0,18042.0,18606.0,19189.0,19971.0,20801.0,21718.0,22805.0,23820.0,24819.0,25740.0,26432.0,27441.0,28174.0,29065.0,29949.0,30274.0
횡성군 - 주민등록인구＜br＞(B),Statistics,44297.0,43678.0,42982.0,43176.0,43413.0,44121.0,44254.0,44360.0,44615.0,44937.0,45373.0,45777.0,45991.0,46281.0,46726.0,46575.0,46472.0,46481.0,46532.0,46359.0,46111.0
