item,category,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
청도군 - 전년 총인구＜br＞(B),Statistics,52655.0,51471.0,51025.0,50495.0,48043.0,47099.0,46556.0,45984.0,45165.0,44733.0,44894.0,44915.0,44638.0,44510.0,44897.0,44751.0,44603.0,44366.0,44129.0,43952.0,43229.0,42822.0,42568.0
청송군 - 당해년 총인구＜br＞(A),Statistics,33568.0,32379.0,31391.0,30197.0,29406.0,28587.0,27993.0,27439.0,27067.0,26883.0,26745.0,26697.0,26707.0,26732.0,26615.0,26552.0,26201.0,25881.0,25623.0,25223.0,24727.0,24549.0,24362.0
청송군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.13,-3.54,-3.05,-3.8,-2.62,-2.79,-2.08,-1.98,-1.36,-0.68,-0.51,-0.18,0.04,0.09,-0.44,-0.24,-1.32,-1.22,-1.0,-1.56,-1.97,-0.72,-0.76
청송군 - 전년 총인구＜br＞(B),Statistics,34297.0,33568.0,32379.0,31391.0,30197.0,29406.0,28587.0,27993.0,27439.0,27067.0,26883.0,26745.0,26697.0,26707.0,26732.0,26615.0,26552.0,26201.0,25881.0,25623.0,25223.0,24727.0,24549.0
청양군 - 당해년 총인구＜br＞(A),Statistics,40086.0,38697.0,37194.0,35828.0,35144.0,34405.0,33932.0,33456.0,33012.0,32945.0,32751.0,32537.0,32601.0,32761.0,33038.0,33324.0,33426.0,32910.0,32359.0,31571.0,31062.0,30991.0,31040.0
청양군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.45,-3.47,-3.88,-3.67,-1.91,-2.1,-1.37,-1.4,-1.33,-0.2,-0.59,-0.65,0.2,0.49,0.85,0.87,0.31,-1.54,-1.67,-2.44,-1.61,-0.23,0.16
청양군 - 전년 총인구＜br＞(B),Statistics,41093.0,40086.0,38697.0,37194.0,35828.0,35144.0,34405.0,33932.0,33456.0,33012.0,32945.0,32751.0,32537.0,32601.0,32761.0,33038.0,33324.0,33426.0,32910.0,32359.0,31571.0,31062.0,30991.0
청주시 - 당해년 총인구＜br＞(A),Statistics,,,,,,,,,,,,,,842027.0,842960.0,846949.0,847915.0,851328.0,853714.0,857527.0,860831.0,863625.0,868610.0
청주시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,,,,,,,,,,,,,,0.52,0.11,0.47,0.11,0.4,0.28,0.45,0.39,0.32,0.58
청주시 - 전년 총인구＜br＞(B),Statistics,,,,,,,,,,,,,,,842027.0,842960.0,846949.0,847915.0,851328.0,853714.0,857527.0,860831.0,863625.0
춘천시 - 당해년 총인구＜br＞(A),Statistics,252019.0,253532.0,254366.0,255563.0,256455.0,258068.0,260439.0,264557.0,267514.0,272739.0,275655.0,276131.0,277353.0,278840.0,281005.0,283951.0,284192.0,285002.0,285585.0,286489.0,288320.0,290797.0,290743.0
춘천시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.01,0.6,0.33,0.47,0.35,0.63,0.92,1.58,1.12,1.95,1.07,0.17,0.44,0.54,0.78,1.05,0.08,0.29,0.2,0.32,0.64,0.86,-0.02
춘천시 - 전년 총인구＜br＞(B),Statistics,251991.0,252019.0,253532.0,254366.0,255563.0,256455.0,258068.0,260439.0,264557.0,267514.0,272739.0,275655.0,276131.0,277353.0,278840.0,281005.0,283951.0,284192.0,285002.0,285585.0,286489.0,288320.0,290797.0
충남 당진군 - 당해년 총인구＜br＞(A),Statistics,120818.0,118701.0,117409.0,118764.0,122016.0,127167.0,138796.0,139421.0,141952.0,148337.0,153995.0,,,,,,,,,,,,
충남 당진군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.63,-1.75,-1.09,1.15,2.74,4.22,9.14,0.45,1.82,4.5,3.81,,,,,,,,,,,,
충남 당진군 - 전년 총인구＜br＞(B),Statistics,122818.0,120818.0,118701.0,117409.0,118764.0,122016.0,127167.0,138796.0,139421.0,141952.0,148337.0,153995.0,,,,,,,,,,,
충남 연기군 - 당해년 총인구＜br＞(A),Statistics,81821.0,83063.0,83815.0,85578.0,85395.0,84107.0,81450.0,80118.0,81068.0,83504.0,84710.0,,,,,,,,,,,,
충남 연기군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,1.2,1.52,0.91,2.1,-0.21,-1.51,-3.16,-1.64,1.19,3.0,1.44,,,,,,,,,,,,
충남 연기군 - 전년 총인구＜br＞(B),Statistics,80851.0,81821.0,83063.0,83815.0,85578.0,85395.0,84107.0,81450.0,80118.0,81068.0,83504.0,84710.0,,,,,,,,,,,
충북 청원군 - 당해년 총인구＜br＞(A),Statistics,125221.0,123934.0,122562.0,121132.0,121272.0,138707.0,145939.0,151115.0,152683.0,156001.0,161786.0,157986.0,158365.0,,,,,,,,,,
충북 청원군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.21,-1.03,-1.11,-1.17,0.12,14.38,5.21,3.55,1.04,2.17,3.71,-2.35,0.24,,,,,,,,,,
충북 청원군 - 전년 총인구＜br＞(B),Statistics,124958.0,125221.0,123934.0,122562.0,121132.0,121272.0,138707.0,145939.0,151115.0,152683.0,156001.0,161786.0,157986.0,158365.0,,,,,,,,,
충북 청주시 - 당해년 총인구＜br＞(A),Statistics,594716.0,606305.0,617254.0,626614.0,633888.0,630637.0,638384.0,644223.0,648598.0,661793.0,668199.0,672850.0,679302.0,,,,,,,,,,
충북 청주시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,2.05,1.95,1.81,1.52,1.16,-0.51,1.23,0.91,0.68,2.03,0.97,0.7,0.96,,,,,,,,,,
충북 청주시 - 전년 총인구＜br＞(B),Statistics,582758.0,594716.0,606305.0,617254.0,626614.0,633888.0,630637.0,638384.0,644223.0,648598.0,661793.0,668199.0,672850.0,679302.0,,,,,,,,,
충주시 - 당해년 총인구＜br＞(A),Statistics,216036.0,212875.0,210169.0,208557.0,207173.0,206236.0,207036.0,208808.0,209074.0,211295.0,211348.0,211395.0,211383.0,212200.0,211976.0,213075.0,213359.0,215859.0,216070.0,214961.0,213883.0,213337.0,213427.0
충주시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.95,-1.46,-1.27,-0.77,-0.66,-0.45,0.39,0.86,0.13,1.06,0.03,0.02,-0.01,0.39,-0.11,0.52,0.13,1.17,0.1,-0.51,-0.5,-0.26,0.04
충주시 - 전년 총인구＜br＞(B),Statistics,218098.0,216036.0,212875.0,210169.0,208557.0,207173.0,206236.0,207036.0,208808.0,209074.0,211295.0,211348.0,211395.0,211383.0,212200.0,211976.0,213075.0,213359.0,215859.0,216070.0,214961.0,213883.0,213337.0
충청남도 - 당해년 총인구＜br＞(A),Statistics,1928088.0,1918561.0,1930132.0,1972553.0,1982495.0,2000844.0,2026084.0,2053791.0,2075249.0,2118267.0,2149375.0,2074918.0,2097555.0,2116830.0,2134232.0,2157080.0,2180925.0,2194516.0,2194384.0,2185575.0,2181835.0,2194196.0,2215334.0
충청남도 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.11,-0.49,0.6,2.2,0.5,0.93,1.26,1.37,1.04,2.07,1.47,-3.46,1.09,0.92,0.82,1.07,1.11,0.62,-0.01,-0.4,-0.17,0.57,0.96
충청남도 - 전년 총인구＜br＞(B),Statistics,1930234.0,1928088.0,1918561.0,1930132.0,1972553.0,1982495.0,2000844.0,2026084.0,2053791.0,2075249.0,2118267.0,2149375.0,2074918.0,2097555.0,2116830.0,2134232.0,2157080.0,2180925.0,2194516.0,2194384.0,2185575.0,2181835.0,2194196.0
충청북도 - 당해년 총인구＜br＞(A),Statistics,1504518.0,1501443.0,1500558.0,1500610.0,1501674.0,1511885.0,1527339.0,1542287.0,1550126.0,1573981.0,1588633.0,1590458.0,1600213.0,1609633.0,1616589.0,1627124.0,1631088.0,1638789.0,1640721.0,1637897.0,1633472.0,1636328.0,1642335.0
충청북도 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.01,-0.2,-0.06,0.0,0.07,0.68,1.02,0.98,0.51,1.54,0.93,0.11,0.61,0.59,0.43,0.65,0.24,0.47,0.12,-0.17,-0.27,0.17,0.37
충청북도 - 전년 총인구＜br＞(B),Statistics,1504722.0,1504518.0,1501443.0,1500558.0,1500610.0,1501674.0,1511885.0,1527339.0,1542287.0,1550126.0,1573981.0,1588633.0,1590458.0,1600213.0,1609633.0,1616589.0,1627124.0,1631088.0,1638789.0,1640721.0,1637897.0,1633472.0,1636328.0
칠곡군 - 당해년 총인구＜br＞(A),Statistics,107158.0,108304.0,108708.0,109416.0,110388.0,114612.0,117234.0,119541.0,120004.0,121957.0,121945.0,122984.0,124830.0,126092.0,126961.0,127330.0,124837.0,122789.0,121085.0,118430.0,117463.0,116629.0,115464.0
칠곡군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,1.35,1.07,0.37,0.65,0.89,3.83,2.29,1.97,0.39,1.63,-0.01,0.85,1.5,1.01,0.69,0.29,-1.96,-1.64,-1.39,-2.19,-0.82,-0.71,-1.0
칠곡군 - 전년 총인구＜br＞(B),Statistics,105730.0,107158.0,108304.0,108708.0,109416.0,110388.0,114612.0,117234.0,119541.0,120004.0,121957.0,121945.0,122984.0,124830.0,126092.0,126961.0,127330.0,124837.0,122789.0,121085.0,118430.0,117463.0,116629.0
태백시 - 당해년 총인구＜br＞(A),Statistics,56254.0,55233.0,54043.0,53384.0,52614.0,51770.0,51697.0,51285.0,50730.0,51112.0,50435.0,49756.0,49058.0,48547.0,47779.0,47333.0,46142.0,45112.0,44124.0,42945.0,41093.0,39726.0,39033.0
태백시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.42,-1.81,-2.15,-1.22,-1.44,-1.6,-0.14,-0.8,-1.08,0.75,-1.32,-1.35,-1.4,-1.04,-1.58,-0.93,-2.52,-2.23,-2.19,-2.67,-4.31,-3.33,-1.74
태백시 - 전년 총인구＜br＞(B),Statistics,57067.0,56254.0,55233.0,54043.0,53384.0,52614.0,51770.0,51697.0,51285.0,50730.0,51112.0,50435.0,49756.0,49058.0,48547.0,47779.0,47333.0,46142.0,45112.0,44124.0,42945.0,41093.0,39726.0
태안군 - 당해년 총인구＜br＞(A),Statistics,67947.0,66143.0,64045.0,63939.0,64075.0,64082.0,63443.0,63910.0,63660.0,63941.0,63542.0,63436.0,63377.0,63713.0,64713.0,65157.0,65276.0,64578.0,64115.0,63598.0,62907.0,63009.0,62829.0
태안군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.22,-2.66,-3.17,-0.17,0.21,0.01,-1.0,0.74,-0.39,0.44,-0.62,-0.17,-0.09,0.53,1.57,0.69,0.18,-1.07,-0.72,-0.81,-1.09,0.16,-0.29
태안군 - 전년 총인구＜br＞(B),Statistics,68784.0,67947.0,66143.0,64045.0,63939.0,64075.0,64082.0,63443.0,63910.0,63660.0,63941.0,63542.0,63436.0,63377.0,63713.0,64713.0,65157.0,65276.0,64578.0,64115.0,63598.0,62907.0,63009.0
통영시 - 당해년 총인구＜br＞(A),Statistics,135845.0,134581.0,133939.0,133613.0,133429.0,134301.0,136047.0,138791.0,140569.0,143632.0,144017.0,143039.0,143194.0,143545.0,143771.0,142493.0,139525.0,137520.0,135366.0,131974.0,128899.0,126669.0,125152.0
통영시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.93,-0.93,-0.48,-0.24,-0.14,0.65,1.3,2.02,1.28,2.18,0.27,-0.68,0.11,0.25,0.16,-0.89,-2.08,-1.44,-1.57,-2.51,-2.33,-1.73,-1.2
통영시 - 전년 총인구＜br＞(B),Statistics,137115.0,135845.0,134581.0,133939.0,133613.0,133429.0,134301.0,136047.0,138791.0,140569.0,143632.0,144017.0,143039.0,143194.0,143545.0,143771.0,142493.0,139525.0,137520.0,135366.0,131974.0,128899.0,126669.0
파주시 - 당해년 총인구＜br＞(A),Statistics,226858.0,237341.0,243757.0,252700.0,267607.0,300059.0,311625.0,319395.0,331504.0,364223.0,387273.0,402126.0,410158.0,420526.0,433052.0,441019.0,448524.0,463122.0,465612.0,476272.0,493503.0,507448.0,511530.0
파주시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,17.11,4.62,2.7,3.67,5.9,12.13,3.85,2.49,3.79,9.87,6.33,3.84,2.0,2.53,2.98,1.84,1.7,3.25,0.54,2.29,3.62,2.83,0.8
파주시 - 전년 총인구＜br＞(B),Statistics,193719.0,226858.0,237341.0,243757.0,252700.0,267607.0,300059.0,311625.0,319395.0,331504.0,364223.0,387273.0,402126.0,410158.0,420526.0,433052.0,441019.0,448524.0,463122.0,465612.0,476272.0,493503.0,507448.0
평창군 - 당해년 총인구＜br＞(A),Statistics,46564.0,46347.0,46531.0,45482.0,45223.0,44595.0,44303.0,44063.0,43989.0,43939.0,43899.0,43912.0,43996.0,44050.0,43980.0,43782.0,43592.0,43021.0,42577.0,42132.0,41460.0,41526.0,41237.0
평창군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.33,-0.47,0.4,-2.25,-0.57,-1.39,-0.65,-0.54,-0.17,-0.11,-0.09,0.03,0.19,0.12,-0.16,-0.45,-0.43,-1.31,-1.03,-1.05,-1.59,0.16,-0.7
평창군 - 전년 총인구＜br＞(B),Statistics,47190.0,46564.0,46347.0,46531.0,45482.0,45223.0,44595.0,44303.0,44063.0,43989.0,43939.0,43899.0,43912.0,43996.0,44050.0,43980.0,43782.0,43592.0,43021.0,42577.0,42132.0,41460.0,41526.0
평택시 - 당해년 총인구＜br＞(A),Statistics,361992.0,362507.0,371679.0,378073.0,391468.0,406052.0,412757.0,417503.0,421231.0,431827.0,440183.0,447337.0,456630.0,466720.0,479176.0,490767.0,502870.0,518672.0,537135.0,560475.0,588046.0,603780.0,619844.0
평택시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.81,0.14,2.53,1.72,3.54,3.73,1.65,1.15,0.89,2.52,1.94,1.63,2.08,2.21,2.67,2.42,2.47,3.14,3.56,4.35,4.92,2.68,2.66
평택시 - 전년 총인구＜br＞(B),Statistics,359073.0,361992.0,362507.0,371679.0,378073.0,391468.0,406052.0,412757.0,417503.0,421231.0,431827.0,440183.0,447337.0,456630.0,466720.0,479176.0,490767.0,502870.0,518672.0,537135.0,560475.0,588046.0,603780.0
포천시 - 당해년 총인구＜br＞(A),Statistics,148452.0,154710.0,158513.0,158487.0,162455.0,165307.0,166383.0,168688.0,168246.0,169050.0,168897.0,168145.0,167916.0,167924.0,167390.0,167312.0,165339.0,163474.0,161643.0,159389.0,160209.0,160066.0,157992.0
포천시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.24,4.22,2.46,-0.02,2.5,1.76,0.65,1.39,-0.26,0.48,-0.09,-0.45,-0.14,0.0,-0.32,-0.05,-1.18,-1.13,-1.12,-1.39,0.51,-0.09,-1.3
포천시 - 전년 총인구＜br＞(B),Statistics,148102.0,148452.0,154710.0,158513.0,158487.0,162455.0,165307.0,166383.0,168688.0,168246.0,169050.0,168897.0,168145.0,167916.0,167924.0,167390.0,167312.0,165339.0,163474.0,161643.0,159389.0,160209.0,160066.0
포항시 - 당해년 총인구＜br＞(A),Statistics,516576.0,513424.0,510414.0,508937.0,509148.0,507674.0,508684.0,511805.0,513343.0,518908.0,521716.0,523345.0,524093.0,524276.0,524634.0,522030.0,519216.0,515945.0,513104.0,508791.0,509642.0,503003.0,500132.0
포항시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.13,-0.61,-0.59,-0.29,0.04,-0.29,0.2,0.61,0.3,1.08,0.54,0.31,0.14,0.03,0.07,-0.5,-0.54,-0.63,-0.55,-0.84,0.17,-1.3,-0.57
포항시 - 전년 총인구＜br＞(B),Statistics,517250.0,516576.0,513424.0,510414.0,508937.0,509148.0,507674.0,508684.0,511805.0,513343.0,518908.0,521716.0,523345.0,524093.0,524276.0,524634.0,522030.0,519216.0,515945.0,513104.0,508791.0,509642.0,503003.0
하남시 - 당해년 총인구＜br＞(A),Statistics,124018.0,127935.0,129926.0,131565.0,134159.0,136475.0,139002.0,145480.0,150345.0,152250.0,150170.0,147890.0,146777.0,150645.0,168464.0,212941.0,234634.0,256760.0,274734.0,295620.0,322271.0,328393.0,332359.0
하남시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.29,3.16,1.56,1.26,1.97,1.73,1.85,4.66,3.34,1.27,-1.37,-1.52,-0.75,2.64,11.83,26.4,10.19,9.43,7.0,7.6,9.02,1.9,1.21
하남시 - 전년 총인구＜br＞(B),Statistics,123664.0,124018.0,127935.0,129926.0,131565.0,134159.0,136475.0,139002.0,145480.0,150345.0,152250.0,150170.0,147890.0,146777.0,150645.0,168464.0,212941.0,234634.0,256760.0,274734.0,295620.0,322271.0,328393.0
하동군 - 당해년 총인구＜br＞(A),Statistics,60370.0,56838.0,58110.0,54988.0,53246.0,53070.0,55757.0,53765.0,52301.0,51859.0,54332.0,51235.0,50637.0,49783.0,50870.0,50151.0,49386.0,48082.0,47099.0,45255.0,43889.0,42965.0,42313.0
하동군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,1.28,-5.85,2.24,-5.37,-3.17,-0.33,5.06,-3.57,-2.72,-0.85,4.77,-5.7,-1.17,-1.69,2.18,-1.41,-1.53,-2.64,-2.04,-3.92,-3.02,-2.11,-1.52
하동군 - 전년 총인구＜br＞(B),Statistics,59607.0,60370.0,56838.0,58110.0,54988.0,53246.0,53070.0,55757.0,53765.0,52301.0,51859.0,54332.0,51235.0,50637.0,49783.0,50870.0,50151.0,49386.0,48082.0,47099.0,45255.0,43889.0,42965.0
함안군 - 당해년 총인구＜br＞(A),Statistics,66054.0,64952.0,64284.0,63097.0,62356.0,64867.0,66609.0,68368.0,68926.0,69822.0,70100.0,70443.0,70868.0,72330.0,72899.0,72640.0,71822.0,70622.0,69198.0,67261.0,65363.0,64614.0,64225.0
함안군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,1.06,-1.67,-1.03,-1.85,-1.17,4.03,2.69,2.64,0.82,1.3,0.4,0.49,0.6,2.06,0.79,-0.36,-1.13,-1.67,-2.02,-2.8,-2.82,-1.15,-0.6
함안군 - 전년 총인구＜br＞(B),Statistics,65361.0,66054.0,64952.0,64284.0,63097.0,62356.0,64867.0,66609.0,68368.0,68926.0,69822.0,70100.0,70443.0,70868.0,72330.0,72899.0,72640.0,71822.0,70622.0,69198.0,67261.0,65363.0,64614.0
함양군 - 당해년 총인구＜br＞(A),Statistics,45350.0,44140.0,42920.0,42070.0,41704.0,41467.0,40980.0,40817.0,41072.0,41615.0,41501.0,41155.0,41146.0,41070.0,40784.0,40668.0,40582.0,40462.0,40141.0,39506.0,38677.0,38104.0,37446.0
함양군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.56,-2.67,-2.76,-1.98,-0.87,-0.57,-1.17,-0.4,0.62,1.32,-0.27,-0.83,-0.02,-0.18,-0.7,-0.28,-0.21,-0.3,-0.79,-1.58,-2.1,-1.48,-1.73
함양군 - 전년 총인구＜br＞(B),Statistics,46543.0,45350.0,44140.0,42920.0,42070.0,41704.0,41467.0,40980.0,40817.0,41072.0,41615.0,41501.0,41155.0,41146.0,41070.0,40784.0,40668.0,40582.0,40462.0,40141.0,39506.0,38677.0,38104.0
함평군 - 당해년 총인구＜br＞(A),Statistics,43667.0,42123.0,42338.0,40486.0,40437.0,38956.0,38402.0,37868.0,37502.0,37186.0,36655.0,36304.0,36171.0,35724.0,35484.0,35043.0,34984.0,34100.0,33560.0,32685.0,31886.0,31553.0,31572.0
함평군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-3.75,-3.54,0.51,-4.37,-0.12,-3.66,-1.42,-1.39,-0.97,-0.84,-1.43,-0.96,-0.37,-1.24,-0.67,-1.24,-0.17,-2.53,-1.58,-2.61,-2.44,-1.04,0.06
함평군 - 전년 총인구＜br＞(B),Statistics,45369.0,43667.0,42123.0,42338.0,40486.0,40437.0,38956.0,38402.0,37868.0,37502.0,37186.0,36655.0,36304.0,36171.0,35724.0,35484.0,35043.0,34984.0,34100.0,33560.0,32685.0,31886.0,31553.0
합천군 - 당해년 총인구＜br＞(A),Statistics,59890.0,57925.0,60397.0,58210.0,58494.0,55474.0,55840.0,56110.0,53381.0,51516.0,51096.0,50713.0,50790.0,51035.0,49660.0,48537.0,47542.0,46458.0,45799.0,44582.0,43504.0,42898.0,42073.0
합천군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.53,-3.28,4.27,-3.62,0.49,-5.16,0.66,0.48,-4.86,-3.49,-0.82,-0.75,0.15,0.48,-2.69,-2.26,-2.05,-2.28,-1.42,-2.66,-2.42,-1.39,-1.92
합천군 - 전년 총인구＜br＞(B),Statistics,61442.0,59890.0,57925.0,60397.0,58210.0,58494.0,55474.0,55840.0,56110.0,53381.0,51516.0,51096.0,50713.0,50790.0,51035.0,49660.0,48537.0,47542.0,46458.0,45799.0,44582.0,43504.0,42898.0
해남군 - 당해년 총인구＜br＞(A),Statistics,96590.0,92459.0,90197.0,87956.0,86488.0,84720.0,83020.0,81651.0,81823.0,80394.0,79283.0,79032.0,78643.0,78184.0,77517.0,76509.0,74969.0,73280.0,71806.0,70218.0,68456.0,67410.0,66861.0
해남군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.79,-4.28,-2.45,-2.48,-1.67,-2.04,-2.01,-1.65,0.21,-1.75,-1.38,-0.32,-0.49,-0.58,-0.85,-1.3,-2.01,-2.25,-2.01,-2.21,-2.51,-1.53,-0.81
해남군 - 전년 총인구＜br＞(B),Statistics,99358.0,96590.0,92459.0,90197.0,87956.0,86488.0,84720.0,83020.0,81651.0,81823.0,80394.0,79283.0,79032.0,78643.0,78184.0,77517.0,76509.0,74969.0,73280.0,71806.0,70218.0,68456.0,67410.0
해운대구 - 당해년 총인구＜br＞(A),Statistics,409207.0,403598.0,405445.0,405178.0,406280.0,420968.0,426138.0,426949.0,427619.0,429477.0,428663.0,431526.0,429109.0,427460.0,426893.0,423843.0,415943.0,413386.0,410126.0,405664.0,399947.0,390488.0,384289.0
해운대구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.33,-1.37,0.46,-0.07,0.27,3.62,1.23,0.19,0.16,0.43,-0.19,0.67,-0.56,-0.38,-0.13,-0.71,-1.86,-0.61,-0.79,-1.09,-1.41,-2.37,-1.59
해운대구 - 전년 총인구＜br＞(B),Statistics,410563.0,409207.0,403598.0,405445.0,405178.0,406280.0,420968.0,426138.0,426949.0,427619.0,429477.0,428663.0,431526.0,429109.0,427460.0,426893.0,423843.0,415943.0,413386.0,410126.0,405664.0,399947.0,390488.0
홍성군 - 당해년 총인구＜br＞(A),Statistics,93790.0,91652.0,95117.0,91699.0,91432.0,90242.0,89539.0,89231.0,88865.0,89603.0,89739.0,89990.0,91282.0,93634.0,96463.0,102075.0,103766.0,103367.0,102872.0,102458.0,101579.0,100836.0,100784.0
홍성군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.89,-2.28,3.78,-3.59,-0.29,-1.3,-0.78,-0.34,-0.41,0.83,0.15,0.28,1.44,2.58,3.02,5.82,1.66,-0.38,-0.48,-0.4,-0.86,-0.73,-0.05
홍성군 - 전년 총인구＜br＞(B),Statistics,95600.0,93790.0,91652.0,95117.0,91699.0,91432.0,90242.0,89539.0,89231.0,88865.0,89603.0,89739.0,89990.0,91282.0,93634.0,96463.0,102075.0,103766.0,103367.0,102872.0,102458.0,101579.0,100836.0
홍천군 - 당해년 총인구＜br＞(A),Statistics,74224.0,72805.0,71733.0,72317.0,71324.0,70651.0,70929.0,71160.0,70264.0,70882.0,70734.0,70401.0,71360.0,71256.0,71159.0,70961.0,71285.0,70898.0,70065.0,70052.0,69118.0,68874.0,68299.0
홍천군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.55,-1.91,-1.47,0.81,-1.37,-0.94,0.39,0.33,-1.26,0.88,-0.21,-0.47,1.36,-0.15,-0.14,-0.28,0.46,-0.54,-1.17,-0.02,-1.33,-0.35,-0.83
홍천군 - 전년 총인구＜br＞(B),Statistics,74637.0,74224.0,72805.0,71733.0,72317.0,71324.0,70651.0,70929.0,71160.0,70264.0,70882.0,70734.0,70401.0,71360.0,71256.0,71159.0,70961.0,71285.0,70898.0,70065.0,70052.0,69118.0,68874.0
화성시 - 당해년 총인구＜br＞(A),Statistics,214729.0,231347.0,249917.0,286736.0,310562.0,329312.0,392832.0,471726.0,515162.0,532326.0,543844.0,550649.0,558128.0,572539.0,629934.0,675575.0,727602.0,798100.0,855949.0,892884.0,922092.0,949187.0,989676.0
화성시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,9.91,7.74,8.03,14.73,8.31,6.04,19.29,20.08,9.21,3.33,2.16,1.25,1.36,2.58,10.02,7.25,7.7,9.69,7.25,4.32,3.27,2.94,4.27
화성시 - 전년 총인구＜br＞(B),Statistics,195362.0,214729.0,231347.0,249917.0,286736.0,310562.0,329312.0,392832.0,471726.0,515162.0,532326.0,543844.0,550649.0,558128.0,572539.0,629934.0,675575.0,727602.0,798100.0,855949.0,892884.0,922092.0,949187.0
화순군 - 당해년 총인구＜br＞(A),Statistics,79496.0,78767.0,76486.0,75380.0,74195.0,73235.0,72231.0,71083.0,70413.0,70149.0,69788.0,69216.0,68642.0,67678.0,66727.0,66229.0,65636.0,64833.0,63646.0,63359.0,63397.0,62918.0,62276.0
화순군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.82,-0.92,-2.9,-1.45,-1.57,-1.29,-1.37,-1.59,-0.94,-0.37,-0.51,-0.82,-0.83,-1.4,-1.41,-0.75,-0.9,-1.22,-1.83,-0.45,0.06,-0.76,-1.02
화순군 - 전년 총인구＜br＞(B),Statistics,78850.0,79496.0,78767.0,76486.0,75380.0,74195.0,73235.0,72231.0,71083.0,70413.0,70149.0,69788.0,69216.0,68642.0,67678.0,66727.0,66229.0,65636.0,64833.0,63646.0,63359.0,63397.0,62918.0
화천군 - 당해년 총인구＜br＞(A),Statistics,25026.0,24145.0,24631.0,24356.0,23822.0,23457.0,23107.0,24283.0,24377.0,24609.0,25132.0,25194.0,25279.0,27351.0,27231.0,26489.0,26252.0,25342.0,25181.0,25081.0,24425.0,23614.0,23275.0
화천군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.83,-3.52,2.01,-1.12,-2.19,-1.53,-1.49,5.09,0.39,0.95,2.13,0.25,0.34,8.2,-0.44,-2.72,-0.89,-3.47,-0.64,-0.4,-2.62,-3.32,-1.44
화천군 - 전년 총인구＜br＞(B),Statistics,25236.0,25026.0,24145.0,24631.0,24356.0,23822.0,23457.0,23107.0,24283.0,24377.0,24609.0,25132.0,25194.0,25279.0,27351.0,27231.0,26489.0,26252.0,25342.0,25181.0,25081.0,24425.0,23614.0
횡성군 - 당해년 총인구＜br＞(A),Statistics,45701.0,45424.0,44599.0,44557.0,43991.0,43485.0,43799.0,44043.0,44671.0,44853.0,44878.0,45104.0,45490.0,46007.0,46451.0,46662.0,46912.0,47340.0,47257.0,47097.0,47163.0,47439.0,47402.0
횡성군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.99,-0.61,-1.82,-0.09,-1.27,-1.15,0.72,0.56,1.43,0.41,0.06,0.5,0.86,1.14,0.97,0.45,0.54,0.91,-0.18,-0.34,0.14,0.59,-0.08
횡성군 - 전년 총인구＜br＞(B),Statistics,46158.0,45701.0,45424.0,44599.0,44557.0,43991.0,43485.0,43799.0,44043.0,44671.0,44853.0,44878.0,45104.0,45490.0,46007.0,46451.0,46662.0,46912.0,47340.0,47257.0,47097.0,47163.0,47439.0
