item,category,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
전라남도 - 주택월세통합가격지수,Statistics,98.72770735,98.65428956,98.60274873,98.777184,98.8680045,99.0231365,99.63566204,100.8508581,100.5726785,100.0779979,100.2004498
전북특별자치도 - 주택월세통합가격지수,Statistics,99.74911205,100.1533884,100.4395779,100.6404256,100.3725151,99.841625,99.74073217,101.0356863,102.1012764,101.8861688,102.8702137
전주시 - 주택월세통합가격지수,Statistics,99.39343668,100.2645069,100.84586,101.2353453,100.9447832,100.006738,99.75676274,101.4889982,102.0825337,101.5751904,104.0281039
정읍시 - 주택월세통합가격지수,Statistics,98.80802871,99.34463426,99.46820402,99.87042387,99.8561398,99.92806983,99.93492717,100.1566018,100.981937,100.2245967,100.9167599
제주시 - 주택월세통합가격지수,Statistics,102.2230699,104.1486995,104.2007087,104.0511029,102.3853773,100.3041221,99.40442287,102.783316,104.4254317,104.0654673,103.1605949
제주특별자치도 - 주택월세통합가격지수,Statistics,102.0935334,104.2232336,104.3238132,104.2418481,102.6380731,100.5122646,99.53147757,102.4309753,103.9245201,103.4922097,102.545177
제천시 - 주택월세통합가격지수,Statistics,102.0667005,102.3823756,102.1301043,101.9558214,101.1810285,100.3413208,99.7844762,102.0574422,104.0897982,105.463665,108.2278482
종로구 - 주택월세통합가격지수,Statistics,99.17839614,99.03255556,99.12535068,98.90191231,98.83853505,98.96360525,99.6779219,101.4241159,101.5613432,101.2997154,103.0368864
중구 - 주택월세통합가격지수,Statistics,98.51202734,98.83835561,98.72667987,99.2350997,99.45804154,99.27833364,99.84415469,101.3061329,101.7819596,101.784466,104.4213503
중랑구 - 주택월세통합가격지수,Statistics,99.43914203,99.1688028,99.10689848,99.2893983,99.42372207,99.4092174,99.87161651,101.5363005,101.8566239,102.2011629,104.146378
진주시 - 주택월세통합가격지수,Statistics,100.5060697,100.9397742,101.1895872,101.6601667,100.9108904,99.33331034,99.65947969,100.548797,101.5494445,101.7210704,102.553827
진해시 - 주택월세통합가격지수,Statistics,111.6425776,109.9110729,107.0984424,104.2516445,99.55480717,98.89003464,99.87060162,101.9491977,107.3234008,107.4965525,109.0735818
창원시 - 주택월세통합가격지수,Statistics,113.9834325,113.7455013,112.4524689,106.4907726,100.6921887,98.7143565,99.9199235,103.2168319,108.6543491,108.6233115,109.1343563
천안시 - 주택월세통합가격지수,Statistics,102.3582864,102.4783118,100.9763057,99.36694148,97.89142022,96.50259201,98.88317761,101.8027892,102.4413595,103.5376962,103.4711926
청주시 - 주택월세통합가격지수,Statistics,101.710443,102.0456207,101.9358616,101.0461117,99.49873193,98.45955957,99.47923724,101.798629,105.0039957,105.4505068,105.822041
춘천시 - 주택월세통합가격지수,Statistics,100.5369658,100.5388749,100.5164495,100.7423725,99.81135217,98.39608981,99.40941855,101.1707825,102.316494,103.6249785,106.2291558
충주시 - 주택월세통합가격지수,Statistics,104.0340807,103.6053236,103.6538709,102.992714,99.72274395,96.51008381,98.38062323,104.4342456,108.1057649,109.4492926,110.5754873
충청남도 - 주택월세통합가격지수,Statistics,101.5697162,101.9663509,101.1272432,100.2791424,98.91997024,98.10967997,99.26300285,101.3824542,102.1327648,102.0683103,102.2120015
충청북도 - 주택월세통합가격지수,Statistics,103.0321577,103.1437128,102.9036996,101.7684659,99.85462231,98.47828891,99.28744169,102.2061063,104.8962479,105.616866,106.4091231
칠곡군 - 주택월세통합가격지수,Statistics,104.3298774,103.4702793,102.3979681,101.4654489,100.6695647,100.123108,99.95798715,100.3023204,101.5670507,102.2055666,102.1919354
태백시 - 주택월세통합가격지수,Statistics,99.17002684,99.29829438,99.34467237,99.64061923,99.33401135,99.28326777,99.66171995,100.3775161,101.2921799,101.1051579,100.9908638
통영시 - 주택월세통합가격지수,Statistics,121.4416354,122.165299,119.0436953,114.0907713,105.9085847,101.6721698,101.4432031,100.8639135,102.4806583,102.757263,103.578349
파주시 - 주택월세통합가격지수,Statistics,102.3411916,102.6038801,102.9936165,102.883964,99.97913282,99.6101046,99.36005223,102.2578868,102.1148076,100.8693004,103.3644622
평택시 - 주택월세통합가격지수,Statistics,101.5630441,101.8927347,102.3132822,102.1548526,101.3291948,96.62808513,98.26843585,104.6286628,110.6315381,109.4339273,107.0983119
포천시 - 주택월세통합가격지수,Statistics,100.5534491,99.74188792,99.54875815,100.0384353,99.86641353,99.80667841,99.82163997,100.6740086,100.8683433,100.6837175,101.3166613
포항시 - 주택월세통합가격지수,Statistics,104.6430206,105.993058,104.7018168,104.0122193,101.0304727,98.60827902,99.40274132,101.8663504,104.7088759,106.1631795,106.0456497
하남시 - 주택월세통합가격지수,Statistics,90.76633226,91.44706506,90.91678029,91.06168133,89.88217978,91.56721498,101.0080018,103.8001038,100.7207264,103.6019823,104.8942122
해운대구 - 주택월세통합가격지수,Statistics,98.48646724,99.05663695,99.17462703,99.09989824,98.32018245,98.0211673,99.16410124,104.4190975,106.2111964,103.9721181,104.6129108
홍성군 - 주택월세통합가격지수,Statistics,98.16197107,98.35613476,98.07634004,97.45824352,97.07334674,97.1108425,98.66462131,101.4231079,101.5087999,99.01381148,97.55609091
화성시 - 주택월세통합가격지수,Statistics,100.228335,99.78340108,99.78075844,99.19354863,98.23313195,96.93939307,99.305944,103.5516982,102.0258016,101.9313801,105.0659972
