item,category,2021,2022,2023
통영시 - 전체산업 종사자수(B),Statistics,47173.0,47312.0,47384.0
파주시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,7.0,7.3,7.8
파주시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,15872.0,16969.0,18475.0
파주시 - 전체산업 종사자수(B),Statistics,225992.0,233478.0,236458.0
평창군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,5.3,5.7,11.7
평창군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,1094.0,1220.0,2645.0
평창군 - 전체산업 종사자수(B),Statistics,20649.0,21326.0,22669.0
평택시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,6.4,6.7,7.2
평택시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,17586.0,19065.0,20834.0
평택시 - 전체산업 종사자수(B),Statistics,276230.0,283849.0,288463.0
포천시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,5.9,6.1,6.5
포천시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,6159.0,6417.0,6888.0
포천시 - 전체산업 종사자수(B),Statistics,104004.0,105306.0,106064.0
포항시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,10.3,10.7,11.0
포항시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,23490.0,24587.0,26119.0
포항시 - 전체산업 종사자수(B),Statistics,226982.0,229148.0,237484.0
하남시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,8.0,8.3,8.9
하남시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,9115.0,9764.0,10921.0
하남시 - 전체산업 종사자수(B),Statistics,113692.0,117531.0,122680.0
하동군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,14.1,13.5,19.0
하동군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,2543.0,2454.0,3710.0
하동군 - 전체산업 종사자수(B),Statistics,18092.0,18150.0,19487.0
함안군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,6.8,7.8,7.9
함안군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,3113.0,3645.0,3758.0
함안군 - 전체산업 종사자수(B),Statistics,45621.0,46500.0,47663.0
함양군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,11.4,13.2,13.5
함양군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,1813.0,2090.0,2108.0
함양군 - 전체산업 종사자수(B),Statistics,15926.0,15834.0,15631.0
함평군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,12.3,12.8,13.1
함평군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,1680.0,1843.0,2045.0
함평군 - 전체산업 종사자수(B),Statistics,13663.0,14435.0,15567.0
합천군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,11.0,12.2,13.4
합천군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,1835.0,1970.0,2105.0
합천군 - 전체산업 종사자수(B),Statistics,16640.0,16135.0,15730.0
해남군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,12.9,12.1,12.8
해남군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,3841.0,3411.0,3653.0
해남군 - 전체산업 종사자수(B),Statistics,29716.0,28138.0,28549.0
해운대구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,11.2,11.3,12.2
해운대구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,17236.0,17712.0,19201.0
해운대구 - 전체산업 종사자수(B),Statistics,154115.0,156315.0,157466.0
홍성군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,11.7,11.8,12.3
홍성군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,5038.0,5232.0,5602.0
홍성군 - 전체산업 종사자수(B),Statistics,43083.0,44476.0,45535.0
홍천군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,7.8,8.3,8.1
홍천군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,2317.0,2558.0,2529.0
홍천군 - 전체산업 종사자수(B),Statistics,29856.0,30881.0,31230.0
화성시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,4.3,4.5,4.8
화성시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,24081.0,26320.0,28919.0
화성시 - 전체산업 종사자수(B),Statistics,564646.0,590642.0,607195.0
화순군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,18.4,18.8,18.9
화순군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,5520.0,5623.0,5905.0
화순군 - 전체산업 종사자수(B),Statistics,30046.0,29867.0,31200.0
화천군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,7.4,7.9,7.9
화천군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,695.0,733.0,769.0
화천군 - 전체산업 종사자수(B),Statistics,9401.0,9298.0,9747.0
횡성군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,7.4,7.0,8.2
횡성군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,1669.0,1631.0,1972.0
횡성군 - 전체산업 종사자수(B),Statistics,22508.0,23367.0,23924.0
